X,Y,Z,label
1.14859e+01,1.67109e+00,-2.41263e+01,8.00000e+00
1.86166e+01,2.08650e+01,2.24071e+00,7.00000e+00
5.33446e+00,-7.38529e+00,-2.89923e+01,8.00000e+00
-3.67060e+01,-2.70876e+01,3.47983e+00,0.00000e+00
1.23706e+01,-5.50047e+00,-3.30397e+01,8.00000e+00
2.21984e+01,1.90568e+01,9.02372e-01,7.00000e+00
-1.47379e+01,1.83762e+01,-9.50885e+00,2.00000e+00
-1.37316e+01,-2.16413e+00,2.57105e+01,6.00000e+00
1.90009e+00,-1.32418e+01,-4.74010e+00,8.00000e+00
-8.59233e+00,2.75280e+01,1.01134e+01,1.00000e+00
-2.90485e+01,-2.89950e+01,1.17705e+01,0.00000e+00
1.63884e+00,4.39709e+01,2.13564e-01,1.00000e+00
-1.56601e+01,-1.81168e+01,-1.64060e+01,3.00000e+00
-7.35777e+00,-2.51978e+01,-1.69064e+01,5.00000e+00
-4.50404e+00,-2.64364e+01,-1.79483e+01,8.00000e+00
-2.66599e+00,3.01841e+01,9.50022e+00,1.00000e+00
3.44558e+01,-9.37520e+00,9.78027e+00,9.00000e+00
3.42814e+01,2.76976e+00,-3.74181e+00,9.00000e+00
-1.11634e+01,-2.50428e+01,-1.38640e+01,0.00000e+00
-1.29398e+01,-2.01055e+01,-1.68480e+01,3.00000e+00
1.68225e+01,-2.62526e+01,2.65553e+01,4.00000e+00
-2.94722e+01,-3.35854e+01,-3.70344e+00,0.00000e+00
2.64560e+01,1.78821e+01,4.99209e+00,7.00000e+00
-9.59871e+00,1.80339e+01,1.98496e+01,1.00000e+00
1.11307e+01,-6.28790e+00,-3.00438e+01,8.00000e+00
3.13512e+01,-1.51180e+01,-3.70305e+00,4.00000e+00
2.12920e+01,1.09461e+01,2.57037e+01,7.00000e+00
-1.47542e+01,2.04758e+01,-3.61613e+00,1.00000e+00
-2.58658e+01,-3.21088e+01,6.95241e-01,0.00000e+00
-1.71984e+01,-3.95203e+01,3.76384e+00,0.00000e+00
-2.16052e+01,-9.15788e-02,2.33916e+01,6.00000e+00
-1.70340e+01,6.34798e+00,-2.21014e+01,3.00000e+00
1.75000e+01,-2.38755e+01,8.93934e+00,9.00000e+00
-1.88430e+01,-3.63592e+01,4.00703e+00,0.00000e+00
-7.82640e-01,-1.78802e+01,-3.18448e+00,5.00000e+00
-1.60695e+01,-6.56692e+00,2.23003e+01,6.00000e+00
-8.55439e+00,2.77375e+01,9.91989e+00,1.00000e+00
-7.35836e+00,2.62907e+01,2.06169e+01,1.00000e+00
1.14637e+01,-5.75699e+00,-2.78304e+01,8.00000e+00
-3.22500e+00,3.84564e+01,4.13741e+00,1.00000e+00
-4.34539e+00,9.06418e-01,4.07010e+00,5.00000e+00
2.58130e+01,-1.11758e+01,-1.70777e+00,4.00000e+00
-2.08029e+00,-1.57228e+01,-4.31884e+00,5.00000e+00
3.22795e+01,-1.05888e+01,-5.44120e+00,4.00000e+00
-1.78425e+01,2.08160e+01,-1.39378e+01,2.00000e+00
-1.16438e+01,3.12695e+00,-2.12361e+01,3.00000e+00
-6.44875e+00,2.60419e+01,-2.70175e+01,2.00000e+00
7.01725e+00,-1.41351e+01,-2.61803e+01,8.00000e+00
-2.43284e+01,1.34937e+00,1.61408e+01,6.00000e+00
1.95114e+01,1.65044e+01,2.05252e+01,7.00000e+00
1.58502e+01,2.10730e+01,5.95889e+00,7.00000e+00
2.25191e+01,2.38260e+01,-9.90239e-01,7.00000e+00
-2.88069e+01,-2.96629e+01,-7.00732e+00,0.00000e+00
-5.91232e+00,-1.41122e+01,-9.64537e+00,5.00000e+00
8.15481e+00,4.40481e+01,-3.88697e+00,1.00000e+00
1.21334e+01,-6.27090e+00,1.42277e+01,4.00000e+00
7.70851e+00,-5.97202e+00,-3.06722e+01,8.00000e+00
1.03622e+01,4.32080e+01,-9.84834e+00,1.00000e+00
1.89456e+00,4.36386e+01,4.05873e-01,1.00000e+00
1.34292e+01,-1.38875e+01,1.23344e+01,9.00000e+00
-2.48572e+01,-8.01832e-01,2.66589e+01,4.00000e+00
2.21695e+01,2.36448e+01,-1.02016e-01,7.00000e+00
-1.67174e+01,2.21905e+01,-4.98254e+00,2.00000e+00
-2.17777e+01,-4.25793e-01,2.39338e+01,6.00000e+00
-1.52848e+00,2.51330e+01,-3.34773e+01,0.00000e+00
6.94737e+00,4.36980e+01,-8.76214e+00,2.00000e+00
-8.76162e-01,-1.07269e+00,-3.13204e+01,8.00000e+00
4.57537e+00,4.08146e+01,-1.33915e+00,1.00000e+00
-1.92633e+01,-8.91902e+00,-1.92010e+01,3.00000e+00
3.45123e+01,1.07747e+00,2.77086e-01,9.00000e+00
9.23383e+00,-9.97407e+00,-2.99254e+01,8.00000e+00
2.89714e+01,-8.17499e+00,-1.12090e+01,4.00000e+00
-8.13410e+00,-1.26556e+01,-2.28550e+00,5.00000e+00
-2.37259e+01,-7.06552e+00,3.02844e+01,6.00000e+00
-7.55292e+00,1.90344e+01,1.43198e+01,1.00000e+00
2.29793e+01,2.26225e+01,-2.15515e+00,7.00000e+00
-5.96959e-01,4.00525e+01,1.09213e+01,1.00000e+00
2.30047e+01,1.80854e+01,4.65461e+00,7.00000e+00
-1.16256e+01,-1.34361e+01,-2.36509e+01,3.00000e+00
-8.00821e+00,-4.74807e+00,-2.58580e+01,3.00000e+00
-2.31392e+00,-8.03285e+00,1.25362e+00,5.00000e+00
3.41082e+01,-1.39362e+01,-6.34812e+00,4.00000e+00
-6.18576e+00,2.28470e+01,2.33762e+01,1.00000e+00
-2.00260e+01,2.13678e+01,-1.01552e+01,2.00000e+00
1.09929e+01,-2.49092e+01,2.69022e+01,4.00000e+00
3.07989e+01,4.43406e+00,-1.25731e+00,9.00000e+00
-2.27633e+01,5.69611e+00,1.50179e+01,6.00000e+00
2.92267e+01,1.72696e+01,1.81966e+00,7.00000e+00
1.20271e+01,-1.72163e+01,9.01175e+00,9.00000e+00
-3.09321e+00,-1.33526e+01,1.14257e+00,5.00000e+00
-1.55446e+01,-6.22837e+00,-6.45656e+00,5.00000e+00
4.58358e+00,4.33241e+01,-2.44714e+00,1.00000e+00
-1.24551e+01,-6.90671e+00,3.12125e+01,6.00000e+00
-9.98442e-01,3.90240e+01,2.03012e+00,1.00000e+00
-2.89688e+01,-3.09316e+01,1.13824e+01,0.00000e+00
2.87663e+01,-7.17514e+00,-8.97859e+00,4.00000e+00
1.22876e+01,-6.24145e+00,1.42436e+01,4.00000e+00
1.49527e+01,-1.75125e+00,-2.82440e+01,8.00000e+00
2.24031e+01,7.43120e+00,3.09706e+01,7.00000e+00
-7.33610e+00,2.62560e+01,2.36717e+01,8.00000e+00
3.50490e+01,1.81226e+00,-3.69621e+00,9.00000e+00
2.33254e+00,3.91991e+01,-1.27797e+00,1.00000e+00
-2.14071e+01,-6.90303e+00,-2.37572e+01,3.00000e+00
-1.66529e+00,1.57540e+00,3.76966e+00,5.00000e+00
3.07579e+01,1.08674e+00,8.74894e+00,9.00000e+00
3.31126e+00,2.29001e+01,-2.76873e+01,2.00000e+00
5.23624e+00,3.85606e+01,-1.91623e-01,1.00000e+00
-2.54459e+01,1.35419e+00,1.79632e+01,6.00000e+00
1.47478e+01,9.37092e+00,-3.36971e+00,9.00000e+00
2.43021e+01,1.23344e+00,1.01418e+01,9.00000e+00
2.99549e+00,3.55617e+01,7.42886e+00,1.00000e+00
-9.75827e+00,-1.15306e+01,3.10188e+01,6.00000e+00
6.06380e+00,4.45721e+01,-6.17755e+00,1.00000e+00
6.64253e+00,-1.70607e+01,-2.62113e+01,8.00000e+00
-8.09280e-01,-1.78954e+01,-3.82353e+00,5.00000e+00
-2.06001e+01,1.05466e+00,-2.46151e+01,3.00000e+00
1.21860e+01,-2.10205e+01,2.70091e+01,4.00000e+00
-2.48878e+01,-3.30760e+01,-5.34960e+00,0.00000e+00
2.22677e+01,7.20422e+00,3.04953e+01,7.00000e+00
9.80768e+00,-1.31749e+01,-2.99227e+01,8.00000e+00
2.83865e+01,1.23279e+01,2.35509e+01,9.00000e+00
-1.45571e+01,3.14209e+00,-2.68364e+01,3.00000e+00
3.04708e+01,-3.54983e+00,2.84461e+00,9.00000e+00
-4.85189e+00,8.33274e+00,4.83819e+00,5.00000e+00
-2.52810e+01,-2.22317e+00,1.70161e+01,6.00000e+00
-8.83937e+00,2.08912e+01,-1.68712e+01,2.00000e+00
1.35480e+01,-3.40605e+00,1.70388e+01,4.00000e+00
1.67894e+01,1.58670e+01,1.91663e+01,7.00000e+00
2.73524e+01,2.03185e+01,-1.28734e+00,7.00000e+00
2.19052e+01,-1.89578e+01,2.52147e+01,4.00000e+00
8.16783e+00,-5.42596e+00,-2.98988e+01,8.00000e+00
-2.16251e+01,-4.54009e+00,-1.58701e+01,3.00000e+00
-1.19559e+01,-1.42594e+01,-1.68298e+01,3.00000e+00
-1.84329e+01,-5.95319e+00,2.98968e+01,6.00000e+00
-8.24789e+00,-1.22127e+01,2.83118e+01,6.00000e+00
4.83853e+00,1.50709e+00,2.50310e+00,8.00000e+00
-2.11820e+00,3.83289e+01,2.77132e+00,1.00000e+00
1.59725e+01,1.41476e+01,1.97747e+01,7.00000e+00
2.07384e+01,1.49665e+01,1.60657e+01,7.00000e+00
2.80578e+01,-6.01715e+00,-7.60024e+00,4.00000e+00
-8.20557e+00,-1.23828e+01,2.83404e+01,6.00000e+00
3.16324e+01,-8.59558e+00,-6.46867e+00,4.00000e+00
-7.75031e+00,2.38098e+01,-2.55134e+01,2.00000e+00
5.74507e+00,4.26544e+01,-7.39142e+00,1.00000e+00
-1.79315e+01,-3.99816e+01,3.93608e+00,0.00000e+00
-1.58874e+01,-1.78895e+01,-1.28450e+01,3.00000e+00
-2.32041e+01,1.73323e+00,-1.89592e+01,3.00000e+00
-1.27147e+01,2.39911e+01,-6.09949e+00,2.00000e+00
3.78889e+01,2.58274e-01,-3.14832e+00,9.00000e+00
7.01280e+00,3.84692e+01,-2.48573e+00,1.00000e+00
-2.66865e+01,3.33402e+00,1.65871e+01,6.00000e+00
-1.90378e+01,-1.65794e+01,-1.62763e+01,3.00000e+00
8.89711e-01,2.37740e+01,-2.33900e+01,2.00000e+00
-2.98026e+00,8.07236e+00,4.74863e+00,5.00000e+00
1.57640e+01,-2.55893e+01,2.59458e+01,4.00000e+00
-2.38314e+01,-4.43421e+00,-1.91313e+01,3.00000e+00
1.06583e+01,1.84764e+01,1.44961e+01,7.00000e+00
-4.90357e-01,8.82626e-01,1.80862e+00,5.00000e+00
-6.41812e+00,9.86614e+00,2.00045e+01,3.00000e+00
1.15662e+01,-6.75095e+00,1.78747e+01,4.00000e+00
1.96407e+01,1.06259e+01,2.38825e+01,7.00000e+00
-2.79490e+01,-2.97336e+01,-6.39219e+00,0.00000e+00
-5.29572e+00,-1.58255e+01,3.18401e+01,6.00000e+00
-1.19085e+01,-1.35986e+01,-2.61456e+01,3.00000e+00
-9.55662e+00,-4.10671e+00,2.27640e-01,5.00000e+00
9.82997e+00,-7.52007e+00,-2.44765e+01,8.00000e+00
-1.11352e+01,-5.92543e+00,-2.73833e+01,3.00000e+00
3.19631e+00,-9.90188e+00,-2.79329e+01,8.00000e+00
1.37196e+01,1.33954e+01,1.71545e+01,7.00000e+00
7.13458e+00,-1.23113e+01,-2.50339e+01,8.00000e+00
-9.35265e+00,1.29032e+01,2.26763e+01,1.00000e+00
1.73874e+01,-4.87928e+00,-2.97957e+01,8.00000e+00
1.25723e+01,-1.87900e+01,2.70386e+01,4.00000e+00
-1.54786e+01,-1.29045e+01,2.82420e+01,6.00000e+00
-1.60869e+01,2.21565e+01,-4.27551e+00,2.00000e+00
-1.94943e+01,-3.40393e+01,5.21994e+00,0.00000e+00
1.90544e+00,3.73516e+01,5.81517e+00,1.00000e+00
7.93420e-01,2.38585e+01,-2.34230e+01,2.00000e+00
-2.27555e+01,-5.59066e+00,2.21085e+01,6.00000e+00
2.08376e-01,4.30937e+01,6.13772e+00,4.00000e+00
-2.31573e+01,-1.10128e+01,2.57387e+01,6.00000e+00
-1.33775e+01,1.88941e+00,-2.23901e+01,3.00000e+00
1.68123e+01,-4.66060e+00,1.53114e+01,4.00000e+00
-1.03451e+00,-8.14763e-01,5.16720e+00,5.00000e+00
-1.43569e+01,-6.08834e+00,-2.95011e+01,3.00000e+00
3.57990e+01,-3.33877e+00,2.90987e+00,9.00000e+00
1.90039e+00,-3.35581e+00,-6.53481e-02,5.00000e+00
-5.86235e+00,2.69998e+01,1.69647e+01,1.00000e+00
-1.75215e+01,-4.05603e+01,-3.49985e-01,0.00000e+00
-9.87676e+00,3.06621e+01,1.53414e+01,1.00000e+00
-2.10871e+01,1.37706e+00,-2.53963e+01,3.00000e+00
1.80227e+01,-9.83482e-01,-3.40188e+01,8.00000e+00
-1.07997e+01,1.73593e+01,2.26698e+01,1.00000e+00
2.79653e+01,-5.62827e+00,-7.74401e+00,4.00000e+00
-2.08515e+01,3.83961e-01,-2.87304e+01,3.00000e+00
-1.22969e+01,-1.75426e+01,-2.53697e+01,3.00000e+00
-2.56439e+01,-3.50327e+01,-1.40374e+00,0.00000e+00
-9.06132e+00,2.37044e+01,-3.07374e+01,2.00000e+00
1.87370e+00,-1.17211e+01,-2.23032e+01,8.00000e+00
-1.76304e+01,1.52781e+01,-1.25554e+01,2.00000e+00
1.93379e+01,-1.65587e+01,1.16020e+01,9.00000e+00
-1.05593e+01,2.36442e+01,2.46981e+01,1.00000e+00
3.11147e+01,-6.36034e+00,2.55253e+00,4.00000e+00
-2.54411e+01,-7.57417e+00,2.66810e+01,6.00000e+00
3.31660e+00,-1.39765e+01,-2.15016e+01,8.00000e+00
-1.16058e+01,-2.15402e+01,-1.35899e+01,5.00000e+00
2.27893e+01,5.91416e+00,3.21546e+01,7.00000e+00
-2.17458e+01,-3.99631e+01,3.26448e+00,0.00000e+00
-3.44130e+00,-1.31324e+01,9.55340e-01,5.00000e+00
-4.79222e+00,2.36259e+01,-2.40054e+01,2.00000e+00
-1.17334e+01,2.20291e+01,1.68092e+01,1.00000e+00
-8.93576e+00,3.14521e+01,9.25570e+00,1.00000e+00
3.04816e+01,-1.50651e+01,-3.62145e+00,4.00000e+00
4.31150e+00,3.76585e+01,5.15104e+00,1.00000e+00
1.95164e+01,-1.76275e+01,8.96613e+00,9.00000e+00
-1.64686e+01,-1.70336e+01,-1.26815e+01,3.00000e+00
1.02520e+01,-1.45253e+01,-2.97355e+01,8.00000e+00
2.68465e+01,3.41602e+00,9.39658e-01,9.00000e+00
-4.78417e-02,1.19784e+00,6.49797e-01,5.00000e+00
-1.05243e+01,2.32700e+01,1.54995e+01,1.00000e+00
3.08786e+01,1.50504e+01,1.87932e+01,7.00000e+00
1.34721e+00,3.69827e+01,4.99341e+00,1.00000e+00
-1.70161e+01,1.84553e-01,-2.42111e+01,3.00000e+00
1.04807e+01,-1.28134e+01,-3.02401e+01,8.00000e+00
-2.05474e+01,-8.17990e+00,-1.54945e+01,3.00000e+00
-1.40245e+00,-7.46901e+00,2.06890e+00,5.00000e+00
1.08475e+01,-2.09490e+01,8.23127e+00,7.00000e+00
-5.55479e+00,1.28272e+00,3.33057e+00,5.00000e+00
-3.11247e+01,-2.54993e+01,-1.34272e+00,0.00000e+00
1.29351e+01,-6.21170e+00,1.42541e+01,4.00000e+00
2.04219e+01,-7.75968e+00,1.15327e+01,9.00000e+00
-7.99244e+00,2.31901e+01,-2.40539e+01,2.00000e+00
1.37253e+00,2.62584e+01,-2.53104e+01,2.00000e+00
1.77582e+01,-1.68855e+01,2.46987e+01,4.00000e+00
-2.17688e+01,-2.12883e+00,2.61626e+01,6.00000e+00
3.14909e+01,-3.55675e-01,8.94678e+00,9.00000e+00
-3.28654e+00,3.07595e+01,8.92776e+00,1.00000e+00
1.22036e+01,-2.08374e+01,2.92148e+01,4.00000e+00
4.77810e+00,4.31692e+01,-2.23402e+00,1.00000e+00
4.86206e+00,-1.43530e+01,-2.68228e+01,8.00000e+00
1.81493e+01,1.97320e+01,9.93870e+00,7.00000e+00
2.83730e+01,1.63046e+01,1.49276e+01,7.00000e+00
-3.61819e+00,2.14371e+00,4.29502e+00,5.00000e+00
-8.33074e+00,-1.51219e+01,3.24758e+01,6.00000e+00
1.68719e+01,-4.95900e+00,-2.82208e+01,8.00000e+00
-5.05549e+00,2.89713e+00,4.38541e+00,5.00000e+00
-1.88983e+01,2.35888e+01,-8.77834e+00,2.00000e+00
-2.44153e+01,-4.38163e+00,-1.88830e+01,3.00000e+00
1.77724e+01,1.10466e+00,-3.08118e+01,8.00000e+00
3.43527e+01,-1.35589e+01,-2.76664e+00,4.00000e+00
-2.25825e+01,-8.14425e+00,2.22389e+01,6.00000e+00
2.56873e+01,-4.12642e+00,7.55845e+00,9.00000e+00
3.14765e-01,4.38141e+01,4.87712e-01,1.00000e+00
2.83553e+01,-2.02869e+00,7.53161e+00,9.00000e+00
-2.31375e+01,-3.25741e+01,1.11751e+01,0.00000e+00
6.55023e+00,4.29380e+01,1.85464e+00,1.00000e+00
3.14630e+01,-1.53789e+01,-3.13227e+00,4.00000e+00
-6.83019e+00,1.01093e+01,2.06147e+01,3.00000e+00
-1.54194e+01,-3.86668e+00,2.23076e+01,6.00000e+00
-3.72519e+01,-2.17914e+01,4.48279e+00,6.00000e+00
1.18044e+01,-6.53192e+00,-2.78948e+01,8.00000e+00
-1.49820e+01,-1.10858e+01,2.69376e+01,6.00000e+00
3.70227e+01,-3.83888e+00,3.31244e+00,9.00000e+00
-5.28600e+00,-1.55508e+01,-8.68652e+00,5.00000e+00
3.19014e+01,3.39546e-01,4.22011e+00,9.00000e+00
1.10657e+01,-2.33158e+01,1.15414e+01,9.00000e+00
1.20002e+01,-1.91298e+01,2.70347e+01,4.00000e+00
3.12088e+01,1.50390e+01,1.86870e+01,7.00000e+00
1.10419e+01,-4.00724e+00,-2.46066e+01,8.00000e+00
1.21407e+01,-1.59448e+01,1.25020e+01,9.00000e+00
9.64096e+00,-2.20718e+01,2.10554e+01,9.00000e+00
-9.90104e+00,-9.32564e+00,-2.73839e+01,3.00000e+00
-8.91735e+00,-2.41337e+01,-1.49011e+01,5.00000e+00
-3.08539e+01,-2.90689e+01,9.71884e+00,0.00000e+00
1.18627e+01,1.30993e+01,1.62429e+01,7.00000e+00
-1.42016e+01,2.28717e+01,-6.80514e+00,2.00000e+00
2.24879e+01,1.39209e+01,1.77747e+01,7.00000e+00
-2.07740e+01,-5.89603e+00,2.93487e+01,6.00000e+00
2.90674e+01,3.50704e+00,-1.33662e-01,9.00000e+00
-2.56905e+01,-3.49232e+01,-5.99813e+00,0.00000e+00
-9.61663e+00,1.46133e+01,1.97096e+01,1.00000e+00
-2.06413e+01,-4.00662e+01,-8.25138e-01,0.00000e+00
2.32970e+01,7.02107e+00,2.68642e+00,9.00000e+00
-1.88876e+01,-9.29943e+00,-1.59016e+01,3.00000e+00
2.51623e+01,-1.15679e+01,-1.59710e+00,4.00000e+00
-2.93417e+00,3.00798e+01,5.91596e+00,1.00000e+00
1.74093e+00,-6.94753e+00,-4.41633e-01,5.00000e+00
2.50983e+01,-7.83828e+00,1.14210e+01,9.00000e+00
1.11805e+01,-1.73567e+01,-2.47050e+01,8.00000e+00
-1.02811e+00,7.48013e+00,5.71941e+00,5.00000e+00
-1.25424e+01,-2.15535e+01,-1.26551e+01,5.00000e+00
2.59372e+01,1.30442e+01,2.05518e+01,7.00000e+00
-1.43731e+01,-7.60555e+00,-1.93224e+01,3.00000e+00
-8.35991e+00,2.35981e+01,-3.22270e+01,2.00000e+00
-8.35515e+00,3.02827e+01,8.92854e+00,1.00000e+00
-5.12408e+00,2.26776e+01,1.27586e+01,1.00000e+00
1.87156e+01,-6.79639e+00,1.91542e+01,4.00000e+00
-1.38467e+01,-1.18343e+01,-2.07891e+01,3.00000e+00
1.27698e+01,-3.89592e+00,-2.91037e+01,8.00000e+00
1.47802e+01,-1.30197e+01,1.68682e+01,4.00000e+00
2.13936e+01,-1.75482e+01,2.51176e+01,4.00000e+00
3.61094e+00,-1.36676e+01,-2.35891e+01,8.00000e+00
3.53404e+00,-1.66377e+01,-2.87501e+01,8.00000e+00
-1.80632e+01,-1.20530e+01,-2.81237e+01,3.00000e+00
-2.26890e+01,4.67683e+00,1.30079e+01,6.00000e+00
-2.69960e+00,2.46845e+01,-1.01097e+01,2.00000e+00
-7.22941e+00,1.98740e+01,1.55411e+01,1.00000e+00
9.94169e+00,1.97323e+01,1.34448e+01,7.00000e+00
-3.20586e+00,3.76509e+01,2.91885e+00,1.00000e+00
-1.03732e+01,-1.20031e+01,-4.45045e+00,5.00000e+00
8.40938e+00,4.30638e+01,-8.34250e+00,1.00000e+00
3.66403e+01,2.20604e+00,-2.51477e+00,9.00000e+00
3.21852e+01,2.21934e+00,3.59329e+00,9.00000e+00
-8.46000e+00,-1.44149e+01,3.16974e+01,6.00000e+00
2.11998e+01,4.71457e+00,2.71128e+01,9.00000e+00
1.48762e+01,-1.46768e+01,1.09164e+01,9.00000e+00
-1.51424e+01,2.15720e+01,-1.07815e+01,2.00000e+00
1.19978e+01,-1.63168e+01,9.96850e+00,9.00000e+00
1.20925e+01,1.60334e+01,1.78945e+01,7.00000e+00
2.99563e+01,1.33336e+01,1.78602e+01,7.00000e+00
-1.12886e+01,-1.95258e+01,-9.72654e+00,5.00000e+00
2.58318e+01,-1.21257e+01,-5.45263e+00,4.00000e+00
-9.62293e+00,-2.16552e+01,-1.00089e+01,5.00000e+00
-3.96672e+00,2.26785e+01,-9.26547e+00,2.00000e+00
-1.44176e+01,2.04423e+01,-1.14519e+01,2.00000e+00
-3.82829e+00,-1.85380e+01,-5.99363e+00,5.00000e+00
-1.31193e+01,7.74848e-01,1.45950e+01,5.00000e+00
5.30652e+00,4.35100e+01,-2.48443e+00,1.00000e+00
-3.58420e+01,-2.59899e+01,5.09084e+00,0.00000e+00
1.97406e+01,1.27431e+01,2.07011e+01,7.00000e+00
2.91876e-01,2.45226e+01,-2.93321e+01,2.00000e+00
6.46041e+00,3.92945e+01,1.90680e+00,1.00000e+00
