X,Y,Z,label
2.439699745178222656e+01,1.361729717254638672e+01,2.513687515258789062e+01,6.000000000000000000e+00
-6.331264495849609375e+00,-2.715509796142578125e+01,-2.543287277221679688e+01,7.000000000000000000e+00
3.785824060440063477e+00,-1.206337261199951172e+01,9.108229875564575195e-01,8.000000000000000000e+00
-2.422116851806640625e+01,1.136059665679931641e+01,-1.514543175697326660e+00,9.000000000000000000e+00
5.458648681640625000e+00,2.107272529602050781e+01,-1.351503658294677734e+01,0.000000000000000000e+00
-2.652053642272949219e+01,1.075835704803466797e+01,-4.015778064727783203e+00,9.000000000000000000e+00
-8.189557075500488281e+00,5.609725952148437500e+00,-1.414761924743652344e+01,5.000000000000000000e+00
6.101067543029785156e+00,6.698394775390625000e+00,-3.804041147232055664e+00,5.000000000000000000e+00
2.646893882751464844e+01,8.333446502685546875e+00,1.574587440490722656e+01,6.000000000000000000e+00
4.996095180511474609e+00,7.905099868774414062e+00,-4.198056697845458984e+00,5.000000000000000000e+00
8.425656318664550781e+00,2.051338005065917969e+01,-4.343649864196777344e+00,0.000000000000000000e+00
-2.090710449218750000e+01,9.696537971496582031e+00,-8.975895643234252930e-01,9.000000000000000000e+00
6.628418564796447754e-01,-1.714617538452148438e+01,1.043246459960937500e+01,8.000000000000000000e+00
-2.880062103271484375e+01,2.500390434265136719e+01,-5.224030017852783203e+00,9.000000000000000000e+00
1.667582750320434570e+00,-1.311062812805175781e+01,1.964024424552917480e+00,8.000000000000000000e+00
3.036536407470703125e+01,5.510928630828857422e-01,-8.662193298339843750e+00,4.000000000000000000e+00
1.233587503433227539e+00,-4.117832183837890625e+00,-2.532651710510253906e+01,1.000000000000000000e+00
-3.819495677947998047e+00,-2.773593330383300781e+01,-2.458843803405761719e+01,7.000000000000000000e+00
-1.133689785003662109e+01,-2.479440307617187500e+01,-8.325669288635253906e+00,7.000000000000000000e+00
-3.304338836669921875e+01,-8.859064102172851562e+00,-8.102670669555664062e+00,3.000000000000000000e+00
-2.685094475746154785e-01,-2.792197799682617188e+01,2.892826843261718750e+01,5.000000000000000000e+00
3.619093656539916992e+00,-3.885137796401977539e+00,-2.320478439331054688e+01,1.000000000000000000e+00
6.376478195190429688e+00,2.815726661682128906e+01,-4.669797420501708984e+00,0.000000000000000000e+00
6.763781547546386719e+00,3.944993972778320312e+01,-7.645471572875976562e+00,0.000000000000000000e+00
1.539021778106689453e+01,-1.014500617980957031e+01,-5.492452144622802734e+00,2.000000000000000000e+00
1.494845008850097656e+01,-1.323289203643798828e+01,-7.597037792205810547e+00,2.000000000000000000e+00
-6.285487174987792969e+00,-2.646790695190429688e+01,-2.233709335327148438e+01,7.000000000000000000e+00
1.003287315368652344e+01,-7.695295810699462891e+00,8.182286262512207031e+00,8.000000000000000000e+00
1.702939033508300781e+01,-1.394340324401855469e+01,-7.615514278411865234e+00,2.000000000000000000e+00
3.240944385528564453e+00,1.941471672058105469e+01,2.460084676742553711e+00,0.000000000000000000e+00
2.295931816101074219e+00,-1.697406768798828125e+00,-2.385040092468261719e+01,1.000000000000000000e+00
1.593235397338867188e+01,-1.391410541534423828e+01,-5.057960033416748047e+00,2.000000000000000000e+00
2.216015052795410156e+01,1.356115055084228516e+01,2.285993576049804688e+01,6.000000000000000000e+00
-2.559916114807128906e+01,-9.857703208923339844e+00,-2.862119436264038086e+00,3.000000000000000000e+00
-3.146663665771484375e+01,-8.794656753540039062e+00,-6.679401397705078125e+00,3.000000000000000000e+00
-2.005326896905899048e-01,-2.815108680725097656e+01,-2.101776695251464844e+01,7.000000000000000000e+00
-3.179740333557128906e+01,-1.080100250244140625e+01,-5.620508193969726562e+00,3.000000000000000000e+00
-2.703328895568847656e+01,-1.169416618347167969e+01,-5.776891231536865234e+00,3.000000000000000000e+00
2.920436096191406250e+01,4.893202781677246094e+00,-6.271650314331054688e+00,4.000000000000000000e+00
1.811527252197265625e+01,7.500810146331787109e+00,1.689685249328613281e+01,6.000000000000000000e+00
2.415032768249511719e+01,1.339590072631835938e+01,2.192259025573730469e+01,6.000000000000000000e+00
1.263304996490478516e+01,1.810201835632324219e+01,2.665006446838378906e+01,6.000000000000000000e+00
3.118486404418945312e+01,-4.955262660980224609e+00,-1.042336463928222656e+01,4.000000000000000000e+00
-3.785256385803222656e+00,-2.628368949890136719e+01,2.419476270675659180e+00,9.000000000000000000e+00
4.860579013824462891e+00,-3.674286127090454102e+00,-2.096959304809570312e+01,1.000000000000000000e+00
-8.430338859558105469e+00,2.782236337661743164e+00,-1.432102394104003906e+01,5.000000000000000000e+00
4.767119407653808594e+00,2.237446975708007812e+01,5.370627880096435547e+00,0.000000000000000000e+00
-2.662882804870605469e+01,1.731832695007324219e+01,-1.297739219665527344e+01,9.000000000000000000e+00
2.538455963134765625e+00,9.645097732543945312e+00,-8.229270935058593750e+00,5.000000000000000000e+00
1.464774131774902344e+01,-1.525169277191162109e+01,-6.902103424072265625e+00,2.000000000000000000e+00
6.007993698120117188e+00,-1.292473983764648438e+01,9.840334892272949219e+00,8.000000000000000000e+00
1.587250995635986328e+01,-1.591408538818359375e+01,-8.613094329833984375e+00,2.000000000000000000e+00
4.179847240447998047e+00,4.005601882934570312e+01,-1.256543993949890137e+00,0.000000000000000000e+00
3.855468273162841797e+00,3.385742187500000000e+01,7.815812826156616211e-01,0.000000000000000000e+00
2.484597206115722656e+00,4.555692374706268311e-01,-2.059005546569824219e+01,1.000000000000000000e+00
-3.322906255722045898e+00,-2.226198196411132812e+01,-9.141296386718750000e+00,7.000000000000000000e+00
2.573427963256835938e+01,1.311337661743164062e+01,2.348928833007812500e+01,6.000000000000000000e+00
-2.948668479919433594e+01,-1.411948204040527344e+01,-4.630929946899414062e+00,3.000000000000000000e+00
-9.511954307556152344e+00,-1.266775035858154297e+01,3.018537139892578125e+01,2.000000000000000000e+00
2.058736419677734375e+01,-2.247991752624511719e+01,-5.661209225654602051e-01,1.000000000000000000e+00
-2.086634397506713867e+00,-2.514678382873535156e+01,-2.695501899719238281e+01,7.000000000000000000e+00
3.078559875488281250e+01,-8.560827255249023438e+00,-9.148019790649414062e+00,4.000000000000000000e+00
2.522408294677734375e+01,1.126965141296386719e+01,1.989763641357421875e+01,6.000000000000000000e+00
-3.088069725036621094e+01,-1.191040897369384766e+01,-3.763620853424072266e+00,3.000000000000000000e+00
1.078856110572814941e+00,-6.152956485748291016e+00,-2.503402900695800781e+01,1.000000000000000000e+00
-2.605782508850097656e+01,-1.388088607788085938e+01,-5.135405063629150391e+00,3.000000000000000000e+00
-3.085056304931640625e+01,2.662651443481445312e+01,-7.621224880218505859e+00,9.000000000000000000e+00
2.005762863159179688e+01,-2.398968315124511719e+01,1.482203125953674316e+00,1.000000000000000000e+00
2.613939523696899414e+00,-2.503252792358398438e+01,-1.601944541931152344e+01,7.000000000000000000e+00
2.535815429687500000e+01,9.081305503845214844e+00,2.553399658203125000e+01,6.000000000000000000e+00
2.466378450393676758e+00,-1.753654670715332031e+01,8.110217094421386719e+00,8.000000000000000000e+00
3.056971740722656250e+01,2.640674114227294922e+00,-4.559030055999755859e+00,4.000000000000000000e+00
-3.329385375976562500e+01,-1.354280662536621094e+01,-5.814441680908203125e+00,3.000000000000000000e+00
1.240732669830322266e+01,-2.281338882446289062e+01,5.830447196960449219e+00,1.000000000000000000e+00
3.061853981018066406e+01,4.385948181152343750e+00,-3.575313091278076172e+00,4.000000000000000000e+00
3.889145374298095703e+00,2.505695915222167969e+01,2.584252357482910156e+00,0.000000000000000000e+00
-6.476455211639404297e+00,-3.136944770812988281e+01,2.404424476623535156e+01,5.000000000000000000e+00
-1.403628349304199219e+01,-1.723194694519042969e+01,1.942798376083374023e+00,3.000000000000000000e+00
2.158321952819824219e+01,9.388466835021972656e+00,2.516961288452148438e+01,6.000000000000000000e+00
-2.588325500488281250e+01,1.256882572174072266e+01,-8.669844627380371094e+00,9.000000000000000000e+00
2.756612968444824219e+01,9.046199798583984375e+00,2.357139778137207031e+01,6.000000000000000000e+00
-6.880440115928649902e-01,-4.883093833923339844e+00,-2.745558357238769531e+01,1.000000000000000000e+00
-1.709598541259765625e+00,-2.770850563049316406e+01,-2.346965789794921875e+01,7.000000000000000000e+00
-5.047879695892333984e+00,-2.865214347839355469e+01,2.358424568176269531e+01,5.000000000000000000e+00
2.860841369628906250e+01,-5.638573646545410156e+00,-1.213892745971679688e+01,4.000000000000000000e+00
3.023480224609375000e+01,-3.506464719772338867e+00,-1.213705348968505859e+01,4.000000000000000000e+00
-3.560683429241180420e-01,-2.493360519409179688e+01,-1.351970100402832031e+01,7.000000000000000000e+00
-1.155273628234863281e+01,-1.399714851379394531e+01,1.933471870422363281e+01,2.000000000000000000e+00
7.947058200836181641e+00,-9.802019119262695312e+00,8.251689910888671875e+00,8.000000000000000000e+00
1.612427330017089844e+01,-1.139457607269287109e+01,-7.193323612213134766e+00,2.000000000000000000e+00
1.675510978698730469e+01,-9.272668838500976562e+00,-6.237725734710693359e+00,2.000000000000000000e+00
6.720670461654663086e-01,-2.907365798950195312e+01,2.072553634643554688e+01,5.000000000000000000e+00
-3.938080549240112305e+00,-2.726682090759277344e+01,-1.737668228149414062e+01,7.000000000000000000e+00
-2.624152565002441406e+01,1.249591732025146484e+01,-5.820451259613037109e+00,9.000000000000000000e+00
3.788910388946533203e+00,9.388209342956542969e+00,-5.320678234100341797e+00,5.000000000000000000e+00
3.124932861328125000e+01,-8.820223808288574219e+00,-1.096160221099853516e+01,4.000000000000000000e+00
-2.904033660888671875e+00,-1.244847106933593750e+01,3.183904886245727539e+00,8.000000000000000000e+00
8.014048576354980469e+00,-5.750650405883789062e+00,1.240039110183715820e+00,8.000000000000000000e+00
2.988620567321777344e+01,-3.216786682605743408e-01,-1.050035381317138672e+01,4.000000000000000000e+00
-1.921023941040039062e+01,1.475370502471923828e+01,-1.855569648742675781e+01,9.000000000000000000e+00
3.235357284545898438e+00,2.248074913024902344e+01,3.960574865341186523e+00,0.000000000000000000e+00
2.004382610321044922e+00,-1.823476982116699219e+01,1.140194225311279297e+01,8.000000000000000000e+00
-2.941478919982910156e+01,2.549786949157714844e+01,-1.224219036102294922e+01,9.000000000000000000e+00
9.957810401916503906e+00,-2.350871276855468750e+01,1.257950782775878906e+01,8.000000000000000000e+00
2.734396934509277344e+00,3.039207458496093750e+01,-3.575498104095458984e+00,0.000000000000000000e+00
-2.311275720596313477e+00,1.330985903739929199e+00,-2.868402481079101562e+01,1.000000000000000000e+00
-1.416123771667480469e+01,-1.283630561828613281e+01,3.428641510009765625e+01,2.000000000000000000e+00
-2.797953796386718750e+01,-1.652782630920410156e+01,-5.634141445159912109e+00,3.000000000000000000e+00
2.866085815429687500e+01,-7.451844215393066406e+00,-2.568435668945312500e+00,4.000000000000000000e+00
7.487048506736755371e-01,-2.780705833435058594e+01,2.323476982116699219e+01,5.000000000000000000e+00
5.115430355072021484e+00,1.512072563171386719e+01,1.510796833038330078e+01,6.000000000000000000e+00
1.135894179344177246e+00,-2.873680496215820312e+01,-1.462057590484619141e+01,7.000000000000000000e+00
1.091166377067565918e+00,-7.954574108123779297e+00,2.666811943054199219e+00,8.000000000000000000e+00
-2.643371772766113281e+01,1.598374176025390625e+01,-8.656737327575683594e+00,9.000000000000000000e+00
1.099306678771972656e+01,2.257135009765625000e+01,-4.961437702178955078e+00,0.000000000000000000e+00
-2.635160923004150391e+00,-3.552185535430908203e+00,-2.706888580322265625e+01,1.000000000000000000e+00
-1.784494781494140625e+01,-1.500794124603271484e+01,3.307077026367187500e+01,2.000000000000000000e+00
-3.311402893066406250e+01,-1.094618034362792969e+01,-4.045928001403808594e+00,3.000000000000000000e+00
2.713915443420410156e+01,-7.359950542449951172e+00,7.883821427822113037e-02,4.000000000000000000e+00
7.477586269378662109e-01,-3.205110931396484375e+01,2.017960357666015625e+01,5.000000000000000000e+00
2.140043449401855469e+01,1.110326957702636719e+01,1.148175239562988281e+01,6.000000000000000000e+00
1.541283130645751953e+00,-3.085345649719238281e+01,-1.431402587890625000e+01,7.000000000000000000e+00
3.776252746582031250e+00,-5.335036277770996094e+00,5.088945388793945312e+00,8.000000000000000000e+00
-2.527325630187988281e+01,1.507825183868408203e+01,-1.444134140014648438e+01,9.000000000000000000e+00
5.174831867218017578e+00,2.738311386108398438e+01,4.185297489166259766e+00,0.000000000000000000e+00
-2.839444398880004883e+00,-3.142954826354980469e+00,-2.970095634460449219e+01,1.000000000000000000e+00
-2.142515945434570312e+01,-9.304285049438476562e+00,2.007456016540527344e+01,2.000000000000000000e+00
-2.867433547973632812e+01,-1.588506603240966797e+01,-2.822229862213134766e+00,3.000000000000000000e+00
2.677577590942382812e+01,-3.884736299514770508e+00,-1.562223792076110840e+00,4.000000000000000000e+00
1.587004303932189941e+00,-2.039365386962890625e+01,2.343017196655273438e+01,5.000000000000000000e+00
2.448708724975585938e+01,1.310963439941406250e+01,1.900099945068359375e+01,6.000000000000000000e+00
-2.506310224533081055e+00,-3.368205261230468750e+01,-1.077147388458251953e+01,7.000000000000000000e+00
7.007828235626220703e+00,-1.334545516967773438e+01,1.094354033470153809e+00,8.000000000000000000e+00
-2.531361579895019531e+01,1.626243972778320312e+01,-1.054611492156982422e+01,9.000000000000000000e+00
6.731637954711914062e+00,1.980813026428222656e+01,-6.073509693145751953e+00,0.000000000000000000e+00
-2.815305137634277344e+01,1.493066883087158203e+01,-1.050386810302734375e+01,9.000000000000000000e+00
-2.191744893789291382e-01,-3.070110511779785156e+01,2.202813529968261719e+01,5.000000000000000000e+00
1.131916284561157227e+00,-2.293152809143066406e+01,2.276113891601562500e+01,5.000000000000000000e+00
1.380271053314208984e+01,1.891325569152832031e+01,2.282627487182617188e+01,6.000000000000000000e+00
2.311512947082519531e+00,-2.553295516967773438e+01,2.317106437683105469e+01,5.000000000000000000e+00
8.016402244567871094e+00,2.260861206054687500e+01,-9.535943031311035156e+00,0.000000000000000000e+00
-2.885944938659667969e+01,1.709827804565429688e+01,-6.523213863372802734e+00,9.000000000000000000e+00
2.080536365509033203e+00,-9.394423484802246094e+00,2.914004564285278320e+00,8.000000000000000000e+00
-2.431153678894042969e+01,1.478709220886230469e+01,-8.467526435852050781e+00,9.000000000000000000e+00
1.415502667427062988e+00,-1.849347496032714844e+01,-1.976355671882629395e+00,8.000000000000000000e+00
2.319034385681152344e+01,-6.319192409515380859e+00,1.487912893295288086e+00,4.000000000000000000e+00
-3.824877500534057617e+00,1.303304284811019897e-01,-2.549593734741210938e+01,1.000000000000000000e+00
-7.599489688873291016e+00,-2.436636352539062500e+01,-2.155617523193359375e+01,7.000000000000000000e+00
4.040292799472808838e-01,-2.229525375366210938e+01,-2.061525726318359375e+01,7.000000000000000000e+00
-2.601775741577148438e+01,-1.161518669128417969e+01,-1.009402871131896973e+00,3.000000000000000000e+00
-2.537036657333374023e+00,-3.044072532653808594e+01,2.293414497375488281e+01,5.000000000000000000e+00
-3.659617424011230469e+00,-9.971749186515808105e-01,-2.852789688110351562e+01,1.000000000000000000e+00
5.470389842987060547e+00,3.367279815673828125e+01,3.141107082366943359e+00,0.000000000000000000e+00
5.260257720947265625e+00,2.046492195129394531e+01,2.178283452987670898e+00,0.000000000000000000e+00
-1.639278602600097656e+01,-8.504281997680664062e+00,3.315209960937500000e+01,2.000000000000000000e+00
-1.852696228027343750e+01,-1.315957450866699219e+01,3.252876663208007812e+01,2.000000000000000000e+00
5.147917866706848145e-01,-2.817562294006347656e+01,-1.177734088897705078e+01,7.000000000000000000e+00
4.386675357818603516e+00,-7.044388294219970703e+00,5.723083019256591797e-01,8.000000000000000000e+00
-1.019481754302978516e+01,-1.174020385742187500e+01,3.553126907348632812e+01,2.000000000000000000e+00
2.139953374862670898e+00,2.220121765136718750e+01,4.349102497100830078e+00,0.000000000000000000e+00
-1.056971788406372070e+00,-2.743186354637145996e-01,-2.438441467285156250e+01,1.000000000000000000e+00
-1.418962287902832031e+01,-6.787435531616210938e+00,3.373162460327148438e+01,2.000000000000000000e+00
1.643091583251953125e+01,1.650987625122070312e+01,2.299284172058105469e+01,6.000000000000000000e+00
-3.340377044677734375e+01,-1.158746433258056641e+01,-2.143673181533813477e+00,3.000000000000000000e+00
-3.113215827941894531e+01,-1.291245365142822266e+01,-8.798734664916992188e+00,3.000000000000000000e+00
-2.168138980865478516e+00,-3.611634063720703125e+01,-8.061488151550292969e+00,7.000000000000000000e+00
-3.219443893432617188e+01,-1.485262870788574219e+01,-5.133605599403381348e-01,3.000000000000000000e+00
-2.960215568542480469e+01,-1.106084060668945312e+01,-8.301145553588867188e+00,3.000000000000000000e+00
2.217713737487792969e+01,-2.006504535675048828e+00,-1.641849994659423828e+00,4.000000000000000000e+00
2.283325958251953125e+01,1.067741012573242188e+01,1.836853790283203125e+01,6.000000000000000000e+00
1.661189460754394531e+01,1.613994026184082031e+01,2.478889846801757812e+01,6.000000000000000000e+00
1.496466922760009766e+01,1.793327331542968750e+01,2.052664947509765625e+01,6.000000000000000000e+00
2.292334365844726562e+01,-3.652163505554199219e+00,3.264279365539550781e+00,4.000000000000000000e+00
-2.284527778625488281e+01,1.678173637390136719e+01,-1.257182216644287109e+01,9.000000000000000000e+00
-1.975545525550842285e+00,-5.971102714538574219e+00,-2.547829627990722656e+01,1.000000000000000000e+00
-1.482715606689453125e+00,-2.822079849243164062e+01,2.318223381042480469e+01,5.000000000000000000e+00
1.329590678215026855e+00,2.979075813293457031e+01,3.269500732421875000e+00,0.000000000000000000e+00
-2.264772224426269531e+01,1.835113906860351562e+01,-1.630153274536132812e+01,9.000000000000000000e+00
2.361653327941894531e+00,-2.087004470825195312e+01,2.139543724060058594e+01,5.000000000000000000e+00
-2.193461227416992188e+01,-7.478361129760742188e+00,2.008049964904785156e+01,2.000000000000000000e+00
-1.814877055585384369e-02,-1.749749374389648438e+01,-1.997431159019470215e+00,8.000000000000000000e+00
-1.865607070922851562e+01,-1.045429134368896484e+01,3.432422637939453125e+01,2.000000000000000000e+00
7.095481872558593750e+00,1.712489128112792969e+01,-7.846472263336181641e-01,0.000000000000000000e+00
2.909370183944702148e+00,2.543885803222656250e+01,4.953600883483886719e+00,0.000000000000000000e+00
-1.964036583900451660e+00,-1.236728429794311523e+00,-2.617410469055175781e+01,1.000000000000000000e+00
-5.851434230804443359e+00,-2.483749961853027344e+01,-2.819678783416748047e+00,7.000000000000000000e+00
1.421063041687011719e+01,1.735788345336914062e+01,2.553978347778320312e+01,6.000000000000000000e+00
-3.128073692321777344e+01,-1.485402774810791016e+01,-4.850007534027099609e+00,3.000000000000000000e+00
-1.571317481994628906e+01,-1.187545013427734375e+01,3.363108825683593750e+01,2.000000000000000000e+00
-3.647287368774414062e+00,-7.680593490600585938e+00,-2.727032661437988281e+01,1.000000000000000000e+00
-1.003757957369089127e-02,-3.578884887695312500e+01,-9.113658905029296875e+00,7.000000000000000000e+00
-3.060505485534667969e+01,-1.511481571197509766e+01,-6.932841777801513672e+00,3.000000000000000000e+00
-1.156252980232238770e+00,-2.084671497344970703e+00,-2.911825561523437500e+01,1.000000000000000000e+00
-2.888232994079589844e+01,-1.270460319519042969e+01,-6.945700168609619141e+00,3.000000000000000000e+00
-2.076741218566894531e+01,1.952859115600585938e+01,-1.696546173095703125e+01,9.000000000000000000e+00
-3.616122007369995117e+00,-3.100088596343994141e+00,-2.171854972839355469e+01,1.000000000000000000e+00
-6.101622104644775391e+00,-2.277023887634277344e+01,-1.886435127258300781e+01,7.000000000000000000e+00
2.436388778686523438e+01,7.701730251312255859e+00,1.682524871826171875e+01,6.000000000000000000e+00
7.651154518127441406e+00,-7.477086067199707031e+00,-2.234951257705688477e+00,8.000000000000000000e+00
2.445443153381347656e+01,-7.518564701080322266e+00,4.692043736577033997e-02,4.000000000000000000e+00
-3.143049430847167969e+01,-1.612627601623535156e+01,-2.525346040725708008e+00,3.000000000000000000e+00
-2.626181840896606445e+00,-6.684067726135253906e+00,-2.240439224243164062e+01,1.000000000000000000e+00
2.484288215637207031e+01,-5.491570472717285156e+00,-5.383508205413818359e-01,4.000000000000000000e+00
1.805984139442443848e+00,3.413537216186523438e+01,1.059854626655578613e+00,0.000000000000000000e+00
3.017478227615356445e+00,-2.681159782409667969e+01,2.501316642761230469e+01,5.000000000000000000e+00
-2.926605033874511719e+01,-1.724132347106933594e+01,4.027011096477508545e-01,3.000000000000000000e+00
1.798386955261230469e+01,1.620146942138671875e+01,1.374212646484375000e+01,6.000000000000000000e+00
-2.627270126342773438e+01,1.485728836059570312e+01,-1.221077537536621094e+01,9.000000000000000000e+00
9.499001502990722656e+00,1.544452571868896484e+01,1.226336765289306641e+01,6.000000000000000000e+00
-4.475223064422607422e+00,-2.601776123046875000e+00,-2.366154289245605469e+01,1.000000000000000000e+00
-3.625253438949584961e+00,-3.127819061279296875e+01,-1.141155147552490234e+01,7.000000000000000000e+00
3.934710621833801270e-01,-2.526383781433105469e+01,2.507126617431640625e+01,5.000000000000000000e+00
2.195676040649414062e+01,-3.510970354080200195e+00,1.831008315086364746e+00,4.000000000000000000e+00
2.581295585632324219e+01,-3.816450834274291992e+00,8.350072503089904785e-01,4.000000000000000000e+00
3.636399209499359131e-01,-3.424943161010742188e+01,-1.056690216064453125e+01,7.000000000000000000e+00
-7.832959175109863281e+00,-1.251245975494384766e+01,3.554959869384765625e+01,2.000000000000000000e+00
7.493385314941406250e+00,-1.153535842895507812e+01,2.824853181838989258e+00,8.000000000000000000e+00
-9.525674819946289062e+00,-1.348763465881347656e+01,3.712183761596679688e+01,2.000000000000000000e+00
-1.665085983276367188e+01,-8.369526863098144531e+00,3.517622756958007812e+01,2.000000000000000000e+00
3.400290489196777344e+00,-2.420172309875488281e+01,2.507685852050781250e+01,5.000000000000000000e+00
6.958223581314086914e-01,-2.776461410522460938e+01,2.618845748901367188e+01,5.000000000000000000e+00
2.723084831237792969e+01,-2.034186363220214844e+00,1.192764878273010254e+00,4.000000000000000000e+00
6.697886943817138672e+00,-9.056300163269042969e+00,2.018903255462646484e+00,8.000000000000000000e+00
6.577815532684326172e+00,-7.154347896575927734e+00,3.320909738540649414e-01,8.000000000000000000e+00
2.618405723571777344e+01,-7.447988033294677734e+00,-1.575527071952819824e+00,4.000000000000000000e+00
-1.714004325866699219e+01,1.784482383728027344e+01,-1.356136608123779297e+01,9.000000000000000000e+00
2.219070434570312500e+00,2.735916137695312500e+01,2.741819381713867188e+00,0.000000000000000000e+00
6.026869297027587891e+00,-8.378150939941406250e+00,-2.697096824645996094e+00,8.000000000000000000e+00
-2.305609893798828125e+01,2.542068099975585938e+01,2.484740495681762695e+00,9.000000000000000000e+00
7.216198921203613281e+00,-8.137627601623535156e+00,6.810463428497314453e+00,8.000000000000000000e+00
1.321599125862121582e+00,2.536665534973144531e+01,-9.049191474914550781e+00,0.000000000000000000e+00
1.449965476989746094e+01,-2.004091835021972656e+01,1.010067081451416016e+01,1.000000000000000000e+00
-1.365891075134277344e+01,-1.452889347076416016e+01,2.400530052185058594e+01,2.000000000000000000e+00
-2.351338768005371094e+01,3.558302402496337891e+00,1.416716575622558594e+00,3.000000000000000000e+00
3.090804100036621094e+01,-4.187836170196533203e+00,-1.416401481628417969e+01,4.000000000000000000e+00
-1.194913291931152344e+01,1.036243629455566406e+01,-8.761320114135742188e+00,5.000000000000000000e+00
1.096630096435546875e+01,1.676083564758300781e+01,1.711590576171875000e+01,6.000000000000000000e+00
-8.889066696166992188e+00,-2.145378875732421875e+01,-1.921891403198242188e+01,7.000000000000000000e+00
-1.925100803375244141e+00,1.844575881958007812e+00,3.364417076110839844e+00,8.000000000000000000e+00
1.061682128906250000e+01,-8.967256546020507812e+00,-2.421533393859863281e+01,9.000000000000000000e+00
-1.380842208862304688e+00,3.256541442871093750e+01,-2.681801319122314453e+00,0.000000000000000000e+00
1.918376731872558594e+01,-1.886983680725097656e+01,-2.887856721878051758e+00,1.000000000000000000e+00
-1.316430950164794922e+01,-1.296922111511230469e+01,2.584742927551269531e+01,2.000000000000000000e+00
-3.077599143981933594e+01,1.422573328018188477e+00,-3.472304821014404297e+00,3.000000000000000000e+00
3.269104766845703125e+01,-9.615086913108825684e-01,-1.719452476501464844e+01,4.000000000000000000e+00
3.600142717361450195e+00,-3.224143981933593750e+01,1.945878028869628906e+01,5.000000000000000000e+00
1.358637619018554688e+01,1.575930118560791016e+01,1.745042037963867188e+01,6.000000000000000000e+00
-3.192488431930541992e+00,-2.671929931640625000e+01,-1.142727661132812500e+01,7.000000000000000000e+00
-1.803598403930664062e-01,-1.058655071258544922e+01,1.146183681488037109e+01,8.000000000000000000e+00
1.277605438232421875e+01,-1.289696884155273438e+01,-2.277980232238769531e+01,9.000000000000000000e+00
3.318443775177001953e+00,2.829953765869140625e+01,-8.796627044677734375e+00,0.000000000000000000e+00
1.590423297882080078e+01,-1.768155860900878906e+01,-7.166166901588439941e-01,1.000000000000000000e+00
-1.520787239074707031e+01,-1.550196743011474609e+01,2.688190841674804688e+01,2.000000000000000000e+00
-2.696198844909667969e+01,-4.414102554321289062e+00,7.285327911376953125e+00,3.000000000000000000e+00
2.720191192626953125e+01,-2.316107749938964844e+00,-1.780970764160156250e+01,4.000000000000000000e+00
