X,Y,Z,label
2.84665e+01,1.71183e+01,5.89990e+00,2.00000e+00
2.29191e+01,9.78431e+00,-1.85266e+01,0.00000e+00
-7.40181e+00,1.93472e+00,-3.42439e+01,6.00000e+00
7.15386e+00,-1.87945e+01,1.27294e+01,8.00000e+00
4.57244e+00,2.35702e+01,-3.29661e+01,6.00000e+00
2.39737e+01,-1.93972e+01,-6.50807e+00,8.00000e+00
-4.03039e+01,1.08442e+01,-5.37150e+00,1.00000e+00
1.29751e+00,-2.35655e+01,2.39443e+01,8.00000e+00
-6.89768e+00,-1.27042e+01,-2.15842e+01,5.00000e+00
-1.68366e+01,5.86489e-02,-1.24317e+01,5.00000e+00
-3.51113e+01,-9.74613e-01,4.39644e+00,1.00000e+00
3.35359e+01,1.40802e+01,3.70864e+00,2.00000e+00
5.54222e+00,2.66971e+01,1.17487e+01,9.00000e+00
1.51439e+01,3.32480e+00,5.57784e-01,2.00000e+00
-1.17225e+01,-5.60105e+00,2.70839e+01,7.00000e+00
1.87692e+01,-1.99926e+01,-1.31558e+01,5.00000e+00
4.91382e+00,3.39314e+01,9.62595e+00,9.00000e+00
-3.89144e+00,3.43310e+00,3.55256e+01,7.00000e+00
-9.17558e+00,-4.98375e+00,-1.56181e+01,5.00000e+00
-4.32180e+00,3.45868e+00,-3.25680e+01,6.00000e+00
-1.07250e-01,-2.76305e+01,1.77151e+01,8.00000e+00
-3.18885e+01,-1.67848e+01,9.30186e-01,1.00000e+00
-3.57382e+00,1.09895e+01,-2.86542e+01,6.00000e+00
-1.28257e+01,3.02617e+01,4.45403e+00,4.00000e+00
8.95390e+00,1.79945e+01,-2.57858e+00,2.00000e+00
4.21122e+00,2.32776e+01,-2.95818e+01,6.00000e+00
-6.63357e+00,1.54969e+00,3.76324e+01,7.00000e+00
-3.02248e+01,-1.80643e+01,2.95217e+00,1.00000e+00
-6.23840e+00,2.99290e+01,2.58376e+00,4.00000e+00
-7.53261e-01,2.20732e+00,4.17658e+01,7.00000e+00
-1.79709e+01,8.74656e+00,2.01922e+01,9.00000e+00
-1.30360e+01,2.36123e+01,6.56965e+00,4.00000e+00
5.75914e+00,-1.92435e+01,1.56727e+01,8.00000e+00
8.78951e+00,-1.94788e+01,1.45353e+01,8.00000e+00
-6.42021e+00,1.73768e+01,2.51423e-01,4.00000e+00
-8.61608e+00,6.31066e-01,3.19389e+01,7.00000e+00
-3.75404e+01,8.21631e+00,-6.60613e-01,1.00000e+00
-1.67268e+00,-8.63496e+00,-7.10899e+00,0.00000e+00
-1.84651e+00,1.71236e+01,-3.23262e+01,6.00000e+00
1.74925e+00,3.35961e+01,1.22997e+00,4.00000e+00
-6.57146e+00,-1.21647e+01,-9.40154e+00,5.00000e+00
-3.62268e+01,-1.22240e+01,1.47004e+00,1.00000e+00
-4.02030e+01,-1.53523e+00,-7.64885e-01,1.00000e+00
8.55977e-01,3.91967e+01,-4.90061e-01,4.00000e+00
1.62402e+01,-1.46336e+01,1.50922e+01,8.00000e+00
-2.46401e+01,-2.18144e+01,-1.43551e+00,1.00000e+00
3.32161e+01,1.14513e+01,1.47169e-01,2.00000e+00
-1.21979e+01,-6.13498e+00,3.42403e+01,7.00000e+00
-4.22975e+01,5.43383e+00,-4.75661e+00,1.00000e+00
4.35800e+00,2.06345e+01,-3.24757e+00,5.00000e+00
-1.21711e+01,-4.05701e+00,3.36371e+01,7.00000e+00
-1.08914e+01,6.20240e+00,3.49610e+01,7.00000e+00
1.48959e+01,-1.53794e+01,1.72842e+01,8.00000e+00
-1.01007e+01,1.50870e+01,2.24302e+01,9.00000e+00
5.84343e+00,-2.05023e+01,-1.85836e+01,5.00000e+00
-5.07373e+00,-1.95261e+01,-1.91696e+01,5.00000e+00
-5.84658e+00,1.25571e+01,-3.81425e+01,6.00000e+00
1.95530e+01,1.14028e+01,-2.15306e+01,0.00000e+00
8.90249e+00,-3.69240e+01,1.52894e+00,3.00000e+00
8.53281e+00,9.32739e+00,3.58644e+01,7.00000e+00
-2.44360e+01,1.84428e+01,1.40420e+01,4.00000e+00
1.95439e+01,-4.07899e+00,-2.38257e+01,0.00000e+00
1.06642e+01,1.30009e+01,-8.16292e-01,2.00000e+00
1.15378e+01,-1.64869e+01,1.09037e+01,8.00000e+00
-6.79559e-01,-2.08542e+01,2.81853e+01,8.00000e+00
-3.45435e+01,-2.01151e+01,3.99990e-01,1.00000e+00
-7.09751e+00,1.34738e+01,1.37668e+01,9.00000e+00
-2.85977e+01,-1.63228e+01,2.01464e+00,1.00000e+00
2.33367e+01,7.87444e+00,-2.37533e+01,0.00000e+00
6.89693e+00,-2.11631e+01,-1.67962e+01,5.00000e+00
7.82188e+00,1.37683e+01,-4.89846e+00,2.00000e+00
2.48280e+00,1.47511e+01,9.62042e+00,9.00000e+00
-2.16818e+01,2.21797e+01,1.37682e+01,4.00000e+00
-1.43248e+01,2.14409e+01,6.41435e+00,4.00000e+00
-2.80826e+01,-1.68203e+01,3.62345e+00,1.00000e+00
2.39584e+01,-1.95132e+01,-6.78906e+00,8.00000e+00
-1.16937e+01,2.52271e+00,-2.96549e+01,6.00000e+00
3.50839e+01,1.40508e+01,-2.49007e+00,2.00000e+00
-7.41712e+00,2.16482e+00,3.72157e+01,7.00000e+00
-3.63110e+01,2.10889e+00,3.20349e+00,1.00000e+00
1.29980e+01,-2.72995e+01,-1.04058e+01,3.00000e+00
7.91938e+00,-1.46379e+01,2.04377e+01,8.00000e+00
-2.96668e+00,1.24493e+01,-3.19669e+01,6.00000e+00
3.42545e+01,1.10127e+01,2.43270e+00,2.00000e+00
2.85447e+01,1.80692e+01,5.58209e+00,2.00000e+00
-1.06921e+01,9.60086e+00,-3.66000e+01,6.00000e+00
3.44074e+01,1.16393e+01,5.80185e+00,2.00000e+00
-9.18476e+00,1.25915e+01,2.16596e+01,9.00000e+00
-1.74526e+00,-2.32297e+01,2.00419e+01,8.00000e+00
1.47517e+01,2.44266e+00,-2.29469e+01,0.00000e+00
-2.59696e+00,2.40765e+01,1.53662e+01,9.00000e+00
-8.52059e+00,-1.07029e+01,-1.54512e+01,5.00000e+00
-1.30814e+01,-9.11751e+00,-1.88584e+01,5.00000e+00
2.17144e+01,-2.53333e-01,-2.03881e+01,0.00000e+00
2.67926e+00,2.78548e+01,-2.86940e+01,6.00000e+00
1.26511e+01,-2.71610e+01,-7.49242e+00,3.00000e+00
-2.40094e+01,-2.04324e+01,1.56397e+00,1.00000e+00
1.16266e+01,-1.90615e+01,1.69628e+01,8.00000e+00
1.14826e+01,-3.52263e+01,-6.24414e+00,3.00000e+00
-8.72276e+00,1.86096e+01,2.43536e+01,9.00000e+00
9.74397e+00,-1.68438e+01,1.37966e+01,8.00000e+00
2.72710e+01,2.16103e+01,1.98069e+00,3.00000e+00
1.43111e+00,-3.33614e-02,2.68737e+01,7.00000e+00
3.26718e-01,2.03532e+01,1.33341e+01,9.00000e+00
2.20324e+01,-6.32549e+00,-2.25783e+01,0.00000e+00
2.06452e+00,1.69413e+01,-3.10908e+01,6.00000e+00
-1.73024e+01,9.29012e+00,2.23234e+01,9.00000e+00
-1.80359e+01,2.55397e+01,1.61832e+01,4.00000e+00
1.72129e+01,-2.10114e+01,-7.46999e+00,3.00000e+00
2.34635e+01,9.10141e+00,3.22779e+00,2.00000e+00
-3.31517e+01,-6.38038e+00,-3.29626e-01,1.00000e+00
1.43460e+01,-2.76183e+01,-2.59473e-01,3.00000e+00
3.08920e+01,-6.00493e+00,-2.29539e+01,0.00000e+00
-1.13544e+01,9.74407e+00,-3.80074e+01,6.00000e+00
-4.00976e+01,1.55171e+00,-8.10289e+00,8.00000e+00
2.49023e+01,-2.39137e+00,-1.96956e+01,0.00000e+00
1.82352e+01,-2.47905e+00,-2.33467e+01,0.00000e+00
3.09556e+01,-1.71744e+00,-2.32624e+01,0.00000e+00
-2.01386e+01,-2.05393e+01,9.90349e-03,1.00000e+00
2.76711e+01,1.03648e+01,5.95267e+00,2.00000e+00
1.87770e+01,-2.67561e+01,-3.72396e+00,3.00000e+00
3.10606e+01,4.16109e+00,-2.93228e+01,0.00000e+00
-3.78171e+00,3.37495e+01,1.91711e+00,4.00000e+00
2.82607e+01,1.64875e+01,6.43591e+00,2.00000e+00
2.31255e+01,-1.67375e+01,-6.07897e-01,8.00000e+00
-4.54524e+00,-2.21931e+01,1.76498e+01,8.00000e+00
2.46705e+01,-6.81618e+00,-1.98519e+01,0.00000e+00
-2.14299e+01,1.82329e+01,1.02945e+01,4.00000e+00
1.14987e+01,-2.48362e+01,-8.86664e+00,3.00000e+00
1.80413e+01,1.31644e+01,-2.29183e+01,0.00000e+00
-1.06393e+01,-7.00271e+00,3.27425e+01,7.00000e+00
-1.55773e+01,3.01406e+00,-3.34498e+01,6.00000e+00
-1.27868e+01,-4.74993e+00,-1.73510e+01,5.00000e+00
-1.77312e+01,-2.23560e-01,-1.50039e+01,5.00000e+00
-3.59087e+01,1.52084e+01,-8.51686e+00,1.00000e+00
-4.10557e+01,3.23615e-01,-7.59658e+00,1.00000e+00
2.61975e+01,3.45455e+00,-2.03551e+01,0.00000e+00
-3.21840e+00,2.07709e+01,1.84291e+01,9.00000e+00
-1.41691e+01,-6.80324e+00,-1.49408e+01,5.00000e+00
-1.50128e+01,-5.99450e+00,3.29386e+01,7.00000e+00
1.97017e+00,1.86270e+00,2.88538e+01,7.00000e+00
1.84696e+01,-2.78293e+01,3.13557e+00,3.00000e+00
6.11101e+00,1.89906e+00,4.17113e+01,9.00000e+00
1.70386e+01,1.03900e+01,-2.17094e+01,0.00000e+00
5.92204e+00,-4.01300e+01,1.09547e+00,3.00000e+00
2.71207e+01,1.91956e+01,-9.74750e-01,2.00000e+00
-3.60269e+01,6.48772e+00,1.02796e+00,1.00000e+00
2.41047e+00,2.04824e+01,1.47845e+01,9.00000e+00
-2.14903e+00,1.27343e+01,5.69320e+00,4.00000e+00
2.12049e+01,1.09749e+01,-1.85820e+01,0.00000e+00
-3.62869e+01,3.39189e+00,-3.27576e+00,1.00000e+00
1.02006e+01,-3.54417e+01,1.36806e-01,3.00000e+00
-6.79265e+00,1.42702e+01,-2.90859e+01,6.00000e+00
-1.76245e+01,-2.30671e+01,-3.02119e-01,1.00000e+00
-4.05906e+01,-1.24381e+00,-1.59344e+00,1.00000e+00
2.27210e+01,-2.06847e+01,1.49847e+00,3.00000e+00
5.86131e+00,-2.70436e+01,-5.08336e+00,3.00000e+00
-8.32785e+00,7.65133e+00,-3.27359e+01,6.00000e+00
-6.61559e+00,1.31906e+01,2.05984e+01,9.00000e+00
-8.81416e+00,2.64275e+01,5.50210e+00,4.00000e+00
1.37693e+01,-1.79476e+01,1.18563e+01,8.00000e+00
-1.05614e+01,-1.11488e+01,-1.36609e+01,5.00000e+00
3.19108e+01,-8.60372e-01,-1.92064e+01,0.00000e+00
2.61654e+01,1.48442e+01,6.20358e+00,2.00000e+00
-6.78389e-01,9.86594e+00,2.23749e+01,7.00000e+00
5.60488e+00,2.52103e+01,1.22475e+01,9.00000e+00
-1.50676e+01,5.68688e+00,-3.11732e+01,6.00000e+00
1.87047e+01,7.91706e+00,1.55289e+00,2.00000e+00
-1.17917e+01,1.49906e+01,1.70539e+01,9.00000e+00
6.06338e+00,2.90769e+01,-3.00038e+01,6.00000e+00
-1.47868e+00,-2.19307e+00,2.65910e+01,7.00000e+00
1.86512e+01,-2.09942e+01,-1.09680e+01,5.00000e+00
3.02339e+01,1.66233e+00,-2.17647e+01,0.00000e+00
-8.62397e+00,9.24300e+00,-2.85654e+01,6.00000e+00
-1.22200e+01,-1.43228e+00,3.35864e+01,7.00000e+00
-2.89195e+00,2.10356e+00,2.61147e+01,7.00000e+00
-2.00575e+01,1.93203e+01,1.43191e+01,4.00000e+00
-3.53781e+01,-6.57319e-01,4.24472e+00,1.00000e+00
-4.50356e-01,4.36520e+00,3.58120e+01,7.00000e+00
-1.01282e+01,1.65838e+01,2.11345e+01,9.00000e+00
2.26774e+01,1.16376e+01,1.82095e-01,2.00000e+00
-3.68571e+01,1.48581e+01,-7.09096e+00,1.00000e+00
-2.36434e+01,-1.99044e+01,7.98745e-01,1.00000e+00
5.76427e+00,-1.86349e+01,-1.58784e+01,5.00000e+00
-1.31023e+01,7.47414e+00,1.66951e+01,9.00000e+00
-1.01076e+01,1.51228e+01,2.25404e+01,9.00000e+00
-1.53430e+01,1.14654e+01,2.20012e+01,9.00000e+00
1.31267e+01,-2.14831e+01,-2.46253e+00,3.00000e+00
-7.95447e+00,3.51558e+00,-3.11562e+01,6.00000e+00
-4.23683e+00,1.79345e+01,1.55720e+01,9.00000e+00
3.45922e+01,5.84817e+00,-1.88493e+00,2.00000e+00
-2.14554e+01,-2.10221e+01,1.69315e-01,1.00000e+00
4.46093e+00,2.35245e+01,-3.28274e+01,6.00000e+00
-1.75403e+01,-2.62896e+01,7.16411e-01,1.00000e+00
2.64782e+01,7.43898e+00,-2.47850e+01,0.00000e+00
1.99415e+00,2.84422e+00,3.42820e+01,7.00000e+00
2.16991e+01,1.46121e+01,-2.39449e+01,0.00000e+00
-2.18287e+00,-2.26132e+01,2.12603e+01,8.00000e+00
2.39848e+01,8.46006e+00,-2.10894e+01,0.00000e+00
-9.59989e-02,-2.17549e+01,1.31228e+01,8.00000e+00
1.30724e+01,5.15170e+00,-3.91105e+00,2.00000e+00
-1.12333e+01,-6.93739e+00,3.32100e+01,7.00000e+00
-2.68899e+01,-2.09180e+01,1.57321e+00,1.00000e+00
1.08885e+00,2.31163e+01,-3.60830e+01,6.00000e+00
-9.81366e+00,-6.11909e+00,-1.01405e+01,5.00000e+00
2.34757e+01,-6.28390e+00,-2.21784e+01,0.00000e+00
1.94946e+00,3.60791e+00,3.29664e+01,7.00000e+00
1.77432e+01,-2.98720e+01,-6.34801e+00,3.00000e+00
3.43736e+01,1.15389e+01,5.81941e+00,2.00000e+00
2.82114e+00,3.06079e+01,1.32782e+01,9.00000e+00
-2.53421e+01,-2.01401e+01,2.32195e+00,1.00000e+00
1.22402e+00,-1.65409e+01,-2.14285e+01,5.00000e+00
-1.24060e+01,1.04034e+00,3.73439e+01,7.00000e+00
1.74016e+00,1.95173e+01,1.54882e+01,9.00000e+00
4.90012e+00,-2.73976e+01,-1.54134e+00,3.00000e+00
2.07677e+01,1.16306e+01,-1.96556e+01,0.00000e+00
3.08005e+01,-5.69717e-01,-2.45787e+01,0.00000e+00
9.45493e+00,-1.59308e+01,1.23519e+01,8.00000e+00
-9.32950e+00,-6.00645e+00,-1.70455e+01,5.00000e+00
1.90205e+01,-3.33667e-01,1.15923e+00,2.00000e+00
-3.65735e+01,-7.60763e+00,-1.01364e+01,3.00000e+00
-1.16993e+01,-5.37985e+00,2.73182e+01,7.00000e+00
8.05615e+00,1.89144e+01,-4.94625e+00,2.00000e+00
-4.52485e+00,3.19566e+00,4.11420e+01,7.00000e+00
1.20022e+01,-2.25251e+01,-9.22915e+00,3.00000e+00
-9.91402e+00,9.44334e+00,-3.21276e+01,6.00000e+00
2.09409e+01,-3.08244e+01,2.35067e+00,3.00000e+00
2.69997e+00,2.83063e+01,1.02853e+01,9.00000e+00
-1.51000e+01,-1.68905e+00,-1.25968e+01,5.00000e+00
7.34206e-01,2.55485e+01,-3.18065e+01,6.00000e+00
2.84022e+01,-5.60150e+00,-2.41454e+01,0.00000e+00
3.97048e+00,-2.27400e+01,1.33566e+01,8.00000e+00
2.43702e+00,-2.22465e+01,2.57695e+01,8.00000e+00
1.04418e+01,1.14394e+01,3.88467e+01,7.00000e+00
7.05746e+00,7.54408e+00,2.77716e+01,7.00000e+00
1.27639e+01,-2.27958e+01,1.08691e+01,8.00000e+00
3.43430e+01,7.66634e+00,1.13162e+00,2.00000e+00
-1.69451e-01,9.81307e+00,1.51249e+01,7.00000e+00
1.73238e+01,1.01898e+01,-2.14304e+01,0.00000e+00
1.89982e+01,1.48522e+01,-2.33053e+01,2.00000e+00
-7.50352e+00,4.29792e+00,-2.91266e+01,6.00000e+00
-5.76054e+00,2.85691e+01,2.40083e+00,4.00000e+00
-1.95714e+00,1.02158e+01,-2.85699e+01,6.00000e+00
2.62804e+01,1.49031e+01,6.13943e+00,2.00000e+00
-2.55731e+01,-1.59911e+01,-2.78311e+00,1.00000e+00
1.91679e+01,-3.02416e+01,1.90952e+00,3.00000e+00
2.70776e+00,1.98123e+01,1.59411e+01,9.00000e+00
1.67785e+01,5.95327e+00,-1.98261e+01,0.00000e+00
-1.32275e+01,2.74327e+01,8.34587e+00,4.00000e+00
2.31821e+00,-2.22991e+01,2.29216e+01,8.00000e+00
-2.42109e+01,2.01524e+01,1.34386e+01,4.00000e+00
1.11585e+01,-2.32067e+01,-7.36671e+00,3.00000e+00
3.92266e+00,1.96072e+01,9.99359e+00,9.00000e+00
-9.04815e+00,-1.03795e+01,-2.01518e+01,5.00000e+00
5.43554e+00,2.00018e+01,1.09859e+01,9.00000e+00
2.53956e+01,6.83930e+00,-2.12317e+01,0.00000e+00
3.66541e+00,-3.70562e+01,-4.19708e+00,3.00000e+00
2.80415e+01,5.97049e+00,4.41291e+00,2.00000e+00
-1.98575e+01,2.64418e+01,1.42793e+01,4.00000e+00
-1.04907e+01,-1.47678e+01,-1.56019e+01,5.00000e+00
6.57608e+00,7.94126e+00,3.46939e+01,7.00000e+00
2.63191e+01,8.03866e+00,7.75882e+00,2.00000e+00
-1.37669e+01,8.22050e+00,1.52481e+01,9.00000e+00
4.57489e+00,3.21446e+01,1.40112e+01,9.00000e+00
1.66236e+01,-2.51179e+01,1.48382e+01,8.00000e+00
6.93417e+00,-3.97390e+01,5.52563e+00,3.00000e+00
3.35560e+01,1.06465e+01,-2.41096e-01,2.00000e+00
7.48111e+00,2.87757e+01,-3.14955e+01,5.00000e+00
-2.25866e+01,2.43119e+01,1.50016e+01,4.00000e+00
1.55171e+01,-2.07109e+01,-9.59109e+00,3.00000e+00
-3.19189e+00,3.47259e+01,2.09526e+00,4.00000e+00
1.35861e+01,9.52279e+00,-2.14686e+01,0.00000e+00
3.02336e+01,5.98599e+00,3.24868e+00,2.00000e+00
-9.95842e+00,1.35288e+01,1.48828e+01,9.00000e+00
2.44786e+00,2.13771e+01,8.51736e+00,9.00000e+00
-1.41190e+01,-6.33449e+00,3.02364e+01,7.00000e+00
-1.73086e+01,2.70076e+01,1.43257e+01,4.00000e+00
1.07404e+00,-2.38365e+01,2.47472e+01,8.00000e+00
1.60777e+01,3.21658e+00,5.02322e+00,2.00000e+00
-5.95304e+00,1.19962e+01,-3.22463e+01,6.00000e+00
-1.33575e+01,6.21554e+00,1.80469e+01,9.00000e+00
-1.47250e+01,2.29335e+01,6.18891e+00,4.00000e+00
1.95927e+01,-3.26498e+01,2.25139e+00,3.00000e+00
-1.11114e+01,-5.26263e+00,2.72214e+01,7.00000e+00
-3.03069e+01,-2.24311e+01,1.60778e+00,1.00000e+00
1.66704e+01,-1.89691e+01,-1.36753e+01,8.00000e+00
1.34555e+01,5.27570e+00,-2.11069e+01,0.00000e+00
3.20522e+01,-3.11932e+00,-2.42062e+01,0.00000e+00
-1.55373e+00,-2.40164e+01,2.42256e+01,8.00000e+00
3.28292e+01,2.09872e+01,-3.74765e+00,2.00000e+00
-1.77420e+01,-2.39083e+00,-1.39768e+01,5.00000e+00
1.82134e+01,-1.67574e+01,1.54714e+01,8.00000e+00
-6.53173e+00,3.41965e+01,3.50921e+00,4.00000e+00
-1.17687e+01,4.83372e+00,-2.88062e+01,5.00000e+00
1.20804e+00,5.26725e-01,2.78649e+01,7.00000e+00
-4.65692e+00,1.73328e+01,-3.61592e+01,6.00000e+00
