X,Y,Z,label
6.62842e-01,-1.71462e+01,1.04325e+01,8.00000e+00
-2.88006e+01,2.50039e+01,-5.22403e+00,9.00000e+00
1.66758e+00,-1.31106e+01,1.96402e+00,8.00000e+00
3.03654e+01,5.51093e-01,-8.66219e+00,4.00000e+00
1.23359e+00,-4.11783e+00,-2.53265e+01,1.00000e+00
-3.81950e+00,-2.77359e+01,-2.45884e+01,7.00000e+00
-1.13369e+01,-2.47944e+01,-8.32567e+00,7.00000e+00
-3.30434e+01,-8.85906e+00,-8.10267e+00,3.00000e+00
-2.68509e-01,-2.79220e+01,2.89283e+01,5.00000e+00
3.61909e+00,-3.88514e+00,-2.32048e+01,1.00000e+00
6.37648e+00,2.81573e+01,-4.66980e+00,0.00000e+00
6.76378e+00,3.94499e+01,-7.64547e+00,0.00000e+00
1.53902e+01,-1.01450e+01,-5.49245e+00,2.00000e+00
1.49485e+01,-1.32329e+01,-7.59704e+00,2.00000e+00
-6.28549e+00,-2.64679e+01,-2.23371e+01,7.00000e+00
1.00329e+01,-7.69530e+00,8.18229e+00,8.00000e+00
1.70294e+01,-1.39434e+01,-7.61551e+00,2.00000e+00
3.24094e+00,1.94147e+01,2.46008e+00,0.00000e+00
2.29593e+00,-1.69741e+00,-2.38504e+01,1.00000e+00
1.59324e+01,-1.39141e+01,-5.05796e+00,2.00000e+00
2.21602e+01,1.35612e+01,2.28599e+01,6.00000e+00
-2.55992e+01,-9.85770e+00,-2.86212e+00,3.00000e+00
-3.14666e+01,-8.79466e+00,-6.67940e+00,3.00000e+00
-2.00533e-01,-2.81511e+01,-2.10178e+01,7.00000e+00
-3.17974e+01,-1.08010e+01,-5.62051e+00,3.00000e+00
-2.70333e+01,-1.16942e+01,-5.77689e+00,3.00000e+00
2.92044e+01,4.89320e+00,-6.27165e+00,4.00000e+00
1.81153e+01,7.50081e+00,1.68969e+01,6.00000e+00
2.41503e+01,1.33959e+01,2.19226e+01,6.00000e+00
1.26330e+01,1.81020e+01,2.66501e+01,6.00000e+00
3.11849e+01,-4.95526e+00,-1.04234e+01,4.00000e+00
-3.78526e+00,-2.62837e+01,2.41948e+00,9.00000e+00
4.86058e+00,-3.67429e+00,-2.09696e+01,1.00000e+00
-8.43034e+00,2.78224e+00,-1.43210e+01,5.00000e+00
4.76712e+00,2.23745e+01,5.37063e+00,0.00000e+00
-2.66288e+01,1.73183e+01,-1.29774e+01,9.00000e+00
2.53846e+00,9.64510e+00,-8.22927e+00,5.00000e+00
1.46477e+01,-1.52517e+01,-6.90210e+00,2.00000e+00
6.00799e+00,-1.29247e+01,9.84033e+00,8.00000e+00
1.58725e+01,-1.59141e+01,-8.61309e+00,2.00000e+00
4.17985e+00,4.00560e+01,-1.25654e+00,0.00000e+00
3.85547e+00,3.38574e+01,7.81581e-01,0.00000e+00
2.48460e+00,4.55569e-01,-2.05901e+01,1.00000e+00
-3.32291e+00,-2.22620e+01,-9.14130e+00,7.00000e+00
2.57343e+01,1.31134e+01,2.34893e+01,6.00000e+00
-2.94867e+01,-1.41195e+01,-4.63093e+00,3.00000e+00
-9.51195e+00,-1.26678e+01,3.01854e+01,2.00000e+00
2.05874e+01,-2.24799e+01,-5.66121e-01,1.00000e+00
-2.08663e+00,-2.51468e+01,-2.69550e+01,7.00000e+00
3.07856e+01,-8.56083e+00,-9.14802e+00,4.00000e+00
2.52241e+01,1.12697e+01,1.98976e+01,6.00000e+00
-3.08807e+01,-1.19104e+01,-3.76362e+00,3.00000e+00
1.07886e+00,-6.15296e+00,-2.50340e+01,1.00000e+00
-2.60578e+01,-1.38809e+01,-5.13541e+00,3.00000e+00
-3.08506e+01,2.66265e+01,-7.62122e+00,9.00000e+00
2.00576e+01,-2.39897e+01,1.48220e+00,1.00000e+00
2.61394e+00,-2.50325e+01,-1.60194e+01,7.00000e+00
2.53582e+01,9.08131e+00,2.55340e+01,6.00000e+00
2.46638e+00,-1.75365e+01,8.11022e+00,8.00000e+00
3.05697e+01,2.64067e+00,-4.55903e+00,4.00000e+00
-3.32939e+01,-1.35428e+01,-5.81444e+00,3.00000e+00
1.24073e+01,-2.28134e+01,5.83045e+00,1.00000e+00
3.06185e+01,4.38595e+00,-3.57531e+00,4.00000e+00
3.88915e+00,2.50570e+01,2.58425e+00,0.00000e+00
-6.47646e+00,-3.13694e+01,2.40442e+01,5.00000e+00
-1.40363e+01,-1.72319e+01,1.94280e+00,3.00000e+00
2.15832e+01,9.38847e+00,2.51696e+01,6.00000e+00
-2.58833e+01,1.25688e+01,-8.66984e+00,9.00000e+00
2.75661e+01,9.04620e+00,2.35714e+01,6.00000e+00
-6.88044e-01,-4.88309e+00,-2.74556e+01,1.00000e+00
-1.70960e+00,-2.77085e+01,-2.34697e+01,7.00000e+00
-5.04788e+00,-2.86521e+01,2.35842e+01,5.00000e+00
2.86084e+01,-5.63857e+00,-1.21389e+01,4.00000e+00
3.02348e+01,-3.50646e+00,-1.21371e+01,4.00000e+00
-3.56068e-01,-2.49336e+01,-1.35197e+01,7.00000e+00
-1.15527e+01,-1.39971e+01,1.93347e+01,2.00000e+00
7.94706e+00,-9.80202e+00,8.25169e+00,8.00000e+00
1.61243e+01,-1.13946e+01,-7.19332e+00,2.00000e+00
1.67551e+01,-9.27267e+00,-6.23773e+00,2.00000e+00
6.72067e-01,-2.90737e+01,2.07255e+01,5.00000e+00
-3.93808e+00,-2.72668e+01,-1.73767e+01,7.00000e+00
-2.62415e+01,1.24959e+01,-5.82045e+00,9.00000e+00
3.78891e+00,9.38821e+00,-5.32068e+00,5.00000e+00
3.12493e+01,-8.82022e+00,-1.09616e+01,4.00000e+00
-2.90403e+00,-1.24485e+01,3.18390e+00,8.00000e+00
8.01405e+00,-5.75065e+00,1.24004e+00,8.00000e+00
2.98862e+01,-3.21679e-01,-1.05004e+01,4.00000e+00
-1.92102e+01,1.47537e+01,-1.85557e+01,9.00000e+00
3.23536e+00,2.24807e+01,3.96057e+00,0.00000e+00
2.00438e+00,-1.82348e+01,1.14019e+01,8.00000e+00
-2.94148e+01,2.54979e+01,-1.22422e+01,9.00000e+00
9.95781e+00,-2.35087e+01,1.25795e+01,8.00000e+00
2.73440e+00,3.03921e+01,-3.57550e+00,0.00000e+00
-2.31128e+00,1.33099e+00,-2.86840e+01,1.00000e+00
-1.41612e+01,-1.28363e+01,3.42864e+01,2.00000e+00
-2.79795e+01,-1.65278e+01,-5.63414e+00,3.00000e+00
2.86609e+01,-7.45184e+00,-2.56844e+00,4.00000e+00
7.48705e-01,-2.78071e+01,2.32348e+01,5.00000e+00
5.11543e+00,1.51207e+01,1.51080e+01,6.00000e+00
1.13589e+00,-2.87368e+01,-1.46206e+01,7.00000e+00
1.09117e+00,-7.95457e+00,2.66681e+00,8.00000e+00
-2.64337e+01,1.59837e+01,-8.65674e+00,9.00000e+00
1.09931e+01,2.25714e+01,-4.96144e+00,0.00000e+00
-2.63516e+00,-3.55219e+00,-2.70689e+01,1.00000e+00
-1.78449e+01,-1.50079e+01,3.30708e+01,2.00000e+00
-3.31140e+01,-1.09462e+01,-4.04593e+00,3.00000e+00
2.71392e+01,-7.35995e+00,7.88382e-02,4.00000e+00
7.47759e-01,-3.20511e+01,2.01796e+01,5.00000e+00
2.14004e+01,1.11033e+01,1.14818e+01,6.00000e+00
1.54128e+00,-3.08535e+01,-1.43140e+01,7.00000e+00
3.77625e+00,-5.33504e+00,5.08895e+00,8.00000e+00
-2.52733e+01,1.50783e+01,-1.44413e+01,9.00000e+00
5.17483e+00,2.73831e+01,4.18530e+00,0.00000e+00
-2.83944e+00,-3.14295e+00,-2.97010e+01,1.00000e+00
-2.14252e+01,-9.30429e+00,2.00746e+01,2.00000e+00
-2.86743e+01,-1.58851e+01,-2.82223e+00,3.00000e+00
2.67758e+01,-3.88474e+00,-1.56222e+00,4.00000e+00
1.58700e+00,-2.03937e+01,2.34302e+01,5.00000e+00
2.44871e+01,1.31096e+01,1.90010e+01,6.00000e+00
-2.50631e+00,-3.36821e+01,-1.07715e+01,7.00000e+00
7.00783e+00,-1.33455e+01,1.09435e+00,8.00000e+00
-2.53136e+01,1.62624e+01,-1.05461e+01,9.00000e+00
6.73164e+00,1.98081e+01,-6.07351e+00,0.00000e+00
-2.81531e+01,1.49307e+01,-1.05039e+01,9.00000e+00
-2.19174e-01,-3.07011e+01,2.20281e+01,5.00000e+00
1.13192e+00,-2.29315e+01,2.27611e+01,5.00000e+00
1.38027e+01,1.89133e+01,2.28263e+01,6.00000e+00
2.31151e+00,-2.55330e+01,2.31711e+01,5.00000e+00
8.01640e+00,2.26086e+01,-9.53594e+00,0.00000e+00
-2.88594e+01,1.70983e+01,-6.52321e+00,9.00000e+00
2.08054e+00,-9.39442e+00,2.91400e+00,8.00000e+00
-2.43115e+01,1.47871e+01,-8.46753e+00,9.00000e+00
1.41550e+00,-1.84935e+01,-1.97636e+00,8.00000e+00
2.31903e+01,-6.31919e+00,1.48791e+00,4.00000e+00
-3.82488e+00,1.30330e-01,-2.54959e+01,1.00000e+00
-7.59949e+00,-2.43664e+01,-2.15562e+01,7.00000e+00
4.04029e-01,-2.22953e+01,-2.06153e+01,7.00000e+00
-2.60178e+01,-1.16152e+01,-1.00940e+00,3.00000e+00
-2.53704e+00,-3.04407e+01,2.29341e+01,5.00000e+00
-3.65962e+00,-9.97175e-01,-2.85279e+01,1.00000e+00
5.47039e+00,3.36728e+01,3.14111e+00,0.00000e+00
5.26026e+00,2.04649e+01,2.17828e+00,0.00000e+00
-1.63928e+01,-8.50428e+00,3.31521e+01,2.00000e+00
-1.85270e+01,-1.31596e+01,3.25288e+01,2.00000e+00
5.14792e-01,-2.81756e+01,-1.17773e+01,7.00000e+00
4.38668e+00,-7.04439e+00,5.72308e-01,8.00000e+00
-1.01948e+01,-1.17402e+01,3.55313e+01,2.00000e+00
2.13995e+00,2.22012e+01,4.34910e+00,0.00000e+00
-1.05697e+00,-2.74319e-01,-2.43844e+01,1.00000e+00
-1.41896e+01,-6.78744e+00,3.37316e+01,2.00000e+00
1.64309e+01,1.65099e+01,2.29928e+01,6.00000e+00
-3.34038e+01,-1.15875e+01,-2.14367e+00,3.00000e+00
-3.11322e+01,-1.29125e+01,-8.79873e+00,3.00000e+00
-2.16814e+00,-3.61163e+01,-8.06149e+00,7.00000e+00
-3.21944e+01,-1.48526e+01,-5.13361e-01,3.00000e+00
-2.96022e+01,-1.10608e+01,-8.30115e+00,3.00000e+00
2.21771e+01,-2.00650e+00,-1.64185e+00,4.00000e+00
2.28333e+01,1.06774e+01,1.83685e+01,6.00000e+00
1.66119e+01,1.61399e+01,2.47889e+01,6.00000e+00
1.49647e+01,1.79333e+01,2.05266e+01,6.00000e+00
2.29233e+01,-3.65216e+00,3.26428e+00,4.00000e+00
-2.28453e+01,1.67817e+01,-1.25718e+01,9.00000e+00
-1.97555e+00,-5.97110e+00,-2.54783e+01,1.00000e+00
-1.48272e+00,-2.82208e+01,2.31822e+01,5.00000e+00
1.32959e+00,2.97908e+01,3.26950e+00,0.00000e+00
-2.26477e+01,1.83511e+01,-1.63015e+01,9.00000e+00
2.36165e+00,-2.08700e+01,2.13954e+01,5.00000e+00
-2.19346e+01,-7.47836e+00,2.00805e+01,2.00000e+00
-1.81488e-02,-1.74975e+01,-1.99743e+00,8.00000e+00
-1.86561e+01,-1.04543e+01,3.43242e+01,2.00000e+00
7.09548e+00,1.71249e+01,-7.84647e-01,0.00000e+00
2.90937e+00,2.54389e+01,4.95360e+00,0.00000e+00
-1.96404e+00,-1.23673e+00,-2.61741e+01,1.00000e+00
-5.85143e+00,-2.48375e+01,-2.81968e+00,7.00000e+00
1.42106e+01,1.73579e+01,2.55398e+01,6.00000e+00
-3.12807e+01,-1.48540e+01,-4.85001e+00,3.00000e+00
-1.57132e+01,-1.18755e+01,3.36311e+01,2.00000e+00
-3.64729e+00,-7.68059e+00,-2.72703e+01,1.00000e+00
-1.00376e-02,-3.57888e+01,-9.11366e+00,7.00000e+00
-3.06051e+01,-1.51148e+01,-6.93284e+00,3.00000e+00
-1.15625e+00,-2.08467e+00,-2.91183e+01,1.00000e+00
-2.88823e+01,-1.27046e+01,-6.94570e+00,3.00000e+00
-2.07674e+01,1.95286e+01,-1.69655e+01,9.00000e+00
-3.61612e+00,-3.10009e+00,-2.17185e+01,1.00000e+00
-6.10162e+00,-2.27702e+01,-1.88644e+01,7.00000e+00
2.43639e+01,7.70173e+00,1.68252e+01,6.00000e+00
7.65115e+00,-7.47709e+00,-2.23495e+00,8.00000e+00
2.44544e+01,-7.51856e+00,4.69204e-02,4.00000e+00
-3.14305e+01,-1.61263e+01,-2.52535e+00,3.00000e+00
-2.62618e+00,-6.68407e+00,-2.24044e+01,1.00000e+00
2.48429e+01,-5.49157e+00,-5.38351e-01,4.00000e+00
1.80598e+00,3.41354e+01,1.05985e+00,0.00000e+00
3.01748e+00,-2.68116e+01,2.50132e+01,5.00000e+00
-2.92661e+01,-1.72413e+01,4.02701e-01,3.00000e+00
1.79839e+01,1.62015e+01,1.37421e+01,6.00000e+00
-2.62727e+01,1.48573e+01,-1.22108e+01,9.00000e+00
9.49900e+00,1.54445e+01,1.22634e+01,6.00000e+00
-4.47522e+00,-2.60178e+00,-2.36615e+01,1.00000e+00
-3.62525e+00,-3.12782e+01,-1.14116e+01,7.00000e+00
3.93471e-01,-2.52638e+01,2.50713e+01,5.00000e+00
2.19568e+01,-3.51097e+00,1.83101e+00,4.00000e+00
2.58130e+01,-3.81645e+00,8.35007e-01,4.00000e+00
3.63640e-01,-3.42494e+01,-1.05669e+01,7.00000e+00
-7.83296e+00,-1.25125e+01,3.55496e+01,2.00000e+00
7.49339e+00,-1.15354e+01,2.82485e+00,8.00000e+00
-9.52567e+00,-1.34876e+01,3.71218e+01,2.00000e+00
-1.66509e+01,-8.36953e+00,3.51762e+01,2.00000e+00
3.40029e+00,-2.42017e+01,2.50769e+01,5.00000e+00
6.95822e-01,-2.77646e+01,2.61885e+01,5.00000e+00
2.72308e+01,-2.03419e+00,1.19276e+00,4.00000e+00
6.69789e+00,-9.05630e+00,2.01890e+00,8.00000e+00
6.57782e+00,-7.15435e+00,3.32091e-01,8.00000e+00
2.61841e+01,-7.44799e+00,-1.57553e+00,4.00000e+00
-1.71400e+01,1.78448e+01,-1.35614e+01,9.00000e+00
2.21907e+00,2.73592e+01,2.74182e+00,0.00000e+00
6.02687e+00,-8.37815e+00,-2.69710e+00,8.00000e+00
-2.30561e+01,2.54207e+01,2.48474e+00,9.00000e+00
7.21620e+00,-8.13763e+00,6.81046e+00,8.00000e+00
1.32160e+00,2.53667e+01,-9.04919e+00,0.00000e+00
1.44997e+01,-2.00409e+01,1.01007e+01,1.00000e+00
-1.36589e+01,-1.45289e+01,2.40053e+01,2.00000e+00
-2.35134e+01,3.55830e+00,1.41672e+00,3.00000e+00
3.09080e+01,-4.18784e+00,-1.41640e+01,4.00000e+00
-1.19491e+01,1.03624e+01,-8.76132e+00,5.00000e+00
1.09663e+01,1.67608e+01,1.71159e+01,6.00000e+00
-8.88907e+00,-2.14538e+01,-1.92189e+01,7.00000e+00
-1.92510e+00,1.84458e+00,3.36442e+00,8.00000e+00
1.06168e+01,-8.96726e+00,-2.42153e+01,9.00000e+00
-1.38084e+00,3.25654e+01,-2.68180e+00,0.00000e+00
1.91838e+01,-1.88698e+01,-2.88786e+00,1.00000e+00
-1.31643e+01,-1.29692e+01,2.58474e+01,2.00000e+00
-3.07760e+01,1.42257e+00,-3.47230e+00,3.00000e+00
3.26910e+01,-9.61509e-01,-1.71945e+01,4.00000e+00
3.60014e+00,-3.22414e+01,1.94588e+01,5.00000e+00
1.35864e+01,1.57593e+01,1.74504e+01,6.00000e+00
-3.19249e+00,-2.67193e+01,-1.14273e+01,7.00000e+00
-1.80360e-01,-1.05866e+01,1.14618e+01,8.00000e+00
1.27761e+01,-1.28970e+01,-2.27798e+01,9.00000e+00
3.31844e+00,2.82995e+01,-8.79663e+00,0.00000e+00
1.59042e+01,-1.76816e+01,-7.16617e-01,1.00000e+00
-1.52079e+01,-1.55020e+01,2.68819e+01,2.00000e+00
-2.69620e+01,-4.41410e+00,7.28533e+00,3.00000e+00
2.72019e+01,-2.31611e+00,-1.78097e+01,4.00000e+00
-6.68047e+00,8.77622e+00,-9.62803e+00,5.00000e+00
1.22313e+01,1.95043e+01,2.39842e+01,6.00000e+00
-3.79101e+00,-1.56831e+01,-2.13389e+01,7.00000e+00
6.02429e-01,-9.45096e+00,1.38433e+01,8.00000e+00
-2.38357e+01,2.38356e+01,-8.07933e+00,9.00000e+00
1.49278e+00,2.54686e+01,-1.15451e+01,0.00000e+00
-2.74063e+01,1.49002e+01,-4.31190e+00,9.00000e+00
-1.06940e+01,9.17574e+00,-1.04514e+01,5.00000e+00
-6.46452e+00,1.05716e+01,-1.05013e+00,5.00000e+00
1.65092e+01,1.04441e+01,1.60761e+01,6.00000e+00
-8.73911e+00,1.15172e+01,6.00806e-01,5.00000e+00
-1.64252e+00,2.85601e+01,-1.39207e+01,0.00000e+00
-1.72368e+01,2.36371e+01,-1.49984e+01,9.00000e+00
3.92207e+00,-5.85088e-01,2.96150e-01,8.00000e+00
-1.95311e+01,1.74577e+01,-5.17488e-01,9.00000e+00
2.18545e+00,-8.90486e-01,1.77698e+00,8.00000e+00
2.82085e+01,3.29881e+00,-1.36855e+01,4.00000e+00
1.04063e+01,-2.35578e+01,3.25421e+00,1.00000e+00
-4.67782e+00,-2.80370e+01,-1.22426e+01,7.00000e+00
-1.54831e-01,-2.09332e+01,-2.39102e+01,7.00000e+00
-3.15766e+01,-1.20092e+00,-2.15146e+00,3.00000e+00
-1.18981e+01,1.03454e+01,-1.27164e+01,5.00000e+00
1.64438e+01,-2.00081e+01,3.69574e+00,1.00000e+00
8.14042e+00,2.87434e+01,-4.71386e+00,0.00000e+00
6.66039e+00,3.05037e+01,-6.30656e+00,0.00000e+00
-1.27788e+01,-1.61542e+01,3.01202e+01,2.00000e+00
-1.68964e+01,-1.25688e+01,3.01387e+01,2.00000e+00
-4.27635e+00,-2.17123e+01,-2.31151e+01,7.00000e+00
-6.97153e+00,1.54601e+00,-2.87163e-01,8.00000e+00
-1.50347e+01,-1.25841e+01,2.45623e+01,2.00000e+00
4.82860e+00,2.98298e+01,-7.78800e+00,0.00000e+00
-4.22154e+00,-6.59413e+00,-2.57228e+01,1.00000e+00
-1.22956e+01,-1.38050e+01,2.77543e+01,2.00000e+00
7.35998e+00,1.14138e+01,1.72583e+01,6.00000e+00
-2.53202e+01,1.91454e+00,-3.11549e+00,3.00000e+00
-3.21717e+01,-4.12646e+00,-2.74116e+00,3.00000e+00
-4.97949e+00,-1.75932e+01,-2.25280e+01,7.00000e+00
-9.42443e+01,-5.02161e-01,3.65328e+01,3.00000e+00
-2.77345e+01,-7.38521e-01,-3.60387e+00,3.00000e+00
2.98472e+01,8.61264e-01,-1.72286e+01,4.00000e+00
1.11507e+01,1.33403e+01,2.30035e+01,6.00000e+00
1.29053e+01,1.40978e+01,2.26789e+01,6.00000e+00
7.77573e+00,1.18535e+01,2.38891e+01,6.00000e+00
2.60287e+01,-3.75744e-01,-1.95225e+01,4.00000e+00
1.17676e+01,-1.19838e+01,-2.67919e+01,9.00000e+00
1.39871e+01,-2.24326e+01,8.08068e+00,1.00000e+00
-7.38832e+00,-2.61302e+01,1.60781e+01,5.00000e+00
1.44976e+00,2.89903e+01,-6.80039e+00,0.00000e+00
1.32983e+01,-1.12064e+01,-2.35984e+01,9.00000e+00
-9.70918e+00,9.83393e+00,-1.20756e+01,5.00000e+00
-1.59043e+01,-1.22278e+01,2.67391e+01,2.00000e+00
-2.35089e+00,-1.42919e-01,2.71507e+00,8.00000e+00
-1.53254e+01,-1.62106e+01,2.93626e+01,2.00000e+00
5.65952e+00,2.63742e+01,-8.34249e+00,0.00000e+00
1.12793e+00,2.91893e+01,-9.39287e+00,0.00000e+00
1.69869e+01,-1.98630e+01,-1.72984e+00,1.00000e+00
2.98633e+00,-2.53041e+01,-1.91181e+01,7.00000e+00
2.69224e+01,1.56343e+01,1.72590e+01,6.00000e+00
-3.00892e+01,2.68801e-02,-2.16104e+00,3.00000e+00
-1.73475e+01,-1.44147e+01,2.86113e+01,2.00000e+00
1.72068e+01,-1.84893e+01,-3.40810e+00,1.00000e+00
5.47290e-01,-2.79877e+01,-1.77682e+01,7.00000e+00
3.19715e+01,1.06343e-01,-1.88423e+01,4.00000e+00
7.45998e+00,1.72535e+01,1.63951e+01,6.00000e+00
-2.90050e+01,-6.19019e+00,-3.93634e-01,3.00000e+00
1.69668e+01,-1.95532e+01,9.54662e+00,1.00000e+00
-2.34040e+01,7.54544e-01,-2.62865e+00,3.00000e+00
1.06973e+01,-1.14960e+01,-2.42606e+01,9.00000e+00
1.63250e+01,-2.67694e+01,5.29181e+00,1.00000e+00
-2.89760e-02,-3.11452e+01,-1.12894e+01,7.00000e+00
1.49177e+01,1.07749e+01,1.50082e+01,6.00000e+00
6.13194e-01,-7.78813e+00,6.20678e+00,8.00000e+00
2.79187e+01,6.88802e+00,-1.41624e+01,4.00000e+00
-2.32493e+01,8.10784e-01,-4.74804e+00,3.00000e+00
2.08230e+01,-2.36500e+01,1.02630e+01,1.00000e+00
3.20470e+01,-6.60804e+00,-1.62727e+01,4.00000e+00
-1.62226e+00,3.33815e+01,-5.41581e+00,0.00000e+00
-1.00329e+01,8.56299e+00,-6.77736e+00,5.00000e+00
-2.78676e+01,-2.04178e+00,7.06061e+00,3.00000e+00
4.49640e+01,8.48203e+01,1.76926e+01,6.00000e+00
1.30927e+01,-1.25132e+01,-2.52564e+01,9.00000e+00
1.27236e+01,1.23866e+01,2.47459e+01,6.00000e+00
6.70853e+00,-2.23433e+01,5.64760e+00,1.00000e+00
2.55949e+00,-3.36173e+01,-1.22290e+01,7.00000e+00
-5.41950e+00,5.91497e+00,-1.11930e+01,5.00000e+00
2.38259e+01,9.20080e+00,-1.10188e+01,4.00000e+00
3.00338e+01,1.39114e+00,-1.41669e+01,4.00000e+00
1.79817e+00,-2.68142e+01,-1.73228e+01,7.00000e+00
-1.56725e+01,-1.56034e+01,2.41974e+01,2.00000e+00
-2.22182e-01,-1.57154e+00,2.91239e+00,8.00000e+00
-1.51032e+01,-1.81358e+01,2.86399e+01,2.00000e+00
-1.36338e+01,-1.08103e+01,2.79218e+01,2.00000e+00
-7.83552e+00,9.08846e+00,-3.07182e+00,5.00000e+00
-2.10930e-01,-2.37905e+01,-2.38275e+01,7.00000e+00
8.17620e+00,-4.19466e+00,-3.23203e+01,9.00000e+00
4.25768e+00,-2.78665e+01,1.93329e+01,5.00000e+00
2.81397e+01,1.89834e-01,-1.84005e+01,4.00000e+00
-9.13230e+00,-3.54847e+00,6.13225e+00,8.00000e+00
1.33712e+00,1.11080e+00,1.31256e+00,8.00000e+00
3.20001e+01,2.70177e-01,-1.05401e+01,4.00000e+00
6.74900e+00,-3.94144e+00,-3.43621e+01,9.00000e+00
1.14897e+00,3.41378e+01,-4.43629e+00,0.00000e+00
1.40168e+00,-9.47444e+00,1.20005e+01,8.00000e+00
1.08715e+01,-1.02629e+01,-2.59433e+01,9.00000e+00
-2.58711e+01,-7.76461e+00,3.63627e-01,3.00000e+00
6.05147e-01,3.72255e+01,1.08566e+00,0.00000e+00
2.56513e+00,2.60701e+00,-2.72834e+01,1.00000e+00
-1.02884e+01,-6.23285e+00,2.25519e+01,2.00000e+00
-2.96951e+01,-4.96043e+00,-4.33901e+00,3.00000e+00
2.19096e+01,-1.18385e-01,8.38431e-02,4.00000e+00
-1.32828e+01,6.90892e+00,-1.24802e+01,5.00000e+00
1.86897e+01,1.90872e+01,1.36935e+01,6.00000e+00
8.91649e+00,-1.58845e+01,-2.88222e+01,7.00000e+00
-4.11524e+00,-1.01682e+00,-4.18882e+00,8.00000e+00
-2.98226e+01,2.64402e+01,-9.71627e+00,9.00000e+00
6.25056e-01,3.34002e+01,2.59499e+00,0.00000e+00
-1.41747e-01,-1.75700e+00,-1.60316e+01,1.00000e+00
-1.76024e+01,-4.01554e-02,2.00034e+01,2.00000e+00
-2.65994e+01,7.20816e+00,1.59494e-01,3.00000e+00
2.05649e+01,-1.80700e+00,-7.35991e+00,4.00000e+00
6.07855e+00,4.20225e+00,-6.86297e+00,5.00000e+00
2.05538e+01,2.05080e+01,1.15072e+01,6.00000e+00
6.62312e+00,-1.63471e+01,-2.93221e+01,7.00000e+00
-5.91678e-01,-1.09280e+01,5.44497e+00,8.00000e+00
-2.64757e+01,1.80114e+01,-2.16649e+00,9.00000e+00
3.20488e+00,2.93280e+01,2.27493e+00,0.00000e+00
-3.12445e+00,-4.71588e-01,-2.13584e+01,1.00000e+00
-1.40282e+01,-4.76315e+00,2.70976e+01,2.00000e+00
-3.19975e+01,8.53003e+00,4.31256e+00,3.00000e+00
2.50398e+01,-1.96295e+00,-1.61949e+00,4.00000e+00
5.31519e+00,5.68514e+00,-7.88821e+00,5.00000e+00
2.27821e+01,1.78699e+01,1.17759e+01,6.00000e+00
5.14918e+00,-1.44202e+01,-2.89541e+01,7.00000e+00
-5.45204e+00,-5.97358e+00,-5.48902e+00,8.00000e+00
