X,Y,Z,label
-7.90592e+00,-2.05292e+01,-7.98751e+00,1.00000e+00
-8.17607e+00,-1.60446e+01,-1.36066e+01,1.00000e+00
2.29340e+00,6.62375e+00,-1.56937e+01,8.00000e+00
-2.29168e+01,-1.56635e+01,2.32835e+00,1.00000e+00
8.13874e-01,-3.25944e+00,-8.10031e-01,7.00000e+00
-1.54919e+01,-1.95911e+00,-5.99512e+00,1.00000e+00
9.42310e+00,-5.17914e+00,-1.74392e+01,5.00000e+00
1.20749e-01,9.34011e-02,-2.21394e+01,8.00000e+00
9.68235e+00,-5.07167e+00,-1.46078e+01,5.00000e+00
-1.97993e+01,3.07089e-01,1.47265e+01,2.00000e+00
6.96509e+00,-1.68973e+01,-1.10954e+01,5.00000e+00
1.29267e+01,-2.06316e+01,1.81236e+00,0.00000e+00
1.34832e+00,-1.64938e+01,4.47724e+00,7.00000e+00
-1.38225e-01,7.21004e+00,7.82743e+00,4.00000e+00
-6.21598e+00,1.36705e+01,-8.87254e+00,8.00000e+00
9.27878e+00,1.31060e+01,-1.05148e+01,8.00000e+00
-2.65202e+01,2.18778e+00,1.21500e+01,2.00000e+00
1.10595e+01,-7.74767e+00,-1.14801e+01,5.00000e+00
2.89678e+01,4.70948e+00,-1.33575e+00,3.00000e+00
-1.59786e+01,4.68752e+00,-3.01098e+00,2.00000e+00
2.28186e+01,-3.41041e+00,1.12534e+01,0.00000e+00
8.22646e+00,2.20892e+01,6.60670e-02,8.00000e+00
-4.66005e+00,2.25906e+01,1.93888e+01,4.00000e+00
1.72881e+01,1.01593e+00,6.09762e-01,3.00000e+00
6.95247e+00,-1.09055e+01,-1.83322e+01,5.00000e+00
2.20777e+01,1.30220e+01,-7.97307e+00,3.00000e+00
1.93112e+01,-2.26430e+00,1.73204e+01,0.00000e+00
-2.19552e+01,-1.66005e+00,-2.12729e+00,2.00000e+00
-1.98239e+01,4.24852e+00,2.88309e+00,2.00000e+00
9.24873e-01,-4.86254e+00,2.50115e+01,9.00000e+00
-9.96611e-01,1.94943e+01,2.09347e+01,4.00000e+00
8.39376e+00,4.10414e+00,1.48798e+01,9.00000e+00
1.20175e+01,-1.28036e+01,-1.33801e+01,5.00000e+00
-6.02302e+00,-1.86482e+01,1.82066e+01,7.00000e+00
6.89716e+00,3.02652e+00,1.27043e+00,9.00000e+00
-5.61954e-01,-1.22400e+01,-1.48938e+01,5.00000e+00
8.38274e+00,1.30207e+01,1.03606e+01,9.00000e+00
1.17770e+01,1.13719e+01,-8.48247e-01,3.00000e+00
2.64059e+00,6.79681e+00,-2.42079e+01,8.00000e+00
-1.90176e+01,-3.02910e-01,-1.36161e+01,1.00000e+00
7.42673e-01,2.11106e+00,-1.95108e+01,8.00000e+00
-6.97970e+00,1.93179e+01,9.19366e-01,6.00000e+00
-1.68608e+00,-3.94394e+00,-2.34217e+01,8.00000e+00
1.02364e+01,1.39729e+01,8.39470e+00,9.00000e+00
-2.53410e+00,-7.62296e+00,6.38156e+00,7.00000e+00
-5.34174e+00,1.83701e+01,1.87316e+00,0.00000e+00
-2.22938e+01,6.67189e+00,1.02938e+01,2.00000e+00
1.94404e+01,-3.91515e+00,1.41486e+01,0.00000e+00
1.14993e+01,5.34333e-01,-1.47585e+00,3.00000e+00
-1.92026e+01,-2.54118e+00,5.31951e+00,2.00000e+00
7.04855e-01,9.27640e+00,-1.61718e+01,8.00000e+00
-1.83759e+01,-1.78283e+00,8.41799e+00,2.00000e+00
2.43099e+01,4.43106e+00,-2.12797e+00,3.00000e+00
-3.74000e-01,-1.40225e+01,-1.38653e+01,5.00000e+00
-1.01030e+00,-8.89032e-01,1.19423e+01,9.00000e+00
-9.55384e+00,1.30573e+01,-1.24488e+01,6.00000e+00
-1.81056e+00,-6.27040e+00,9.27268e+00,7.00000e+00
-3.98205e+00,-1.74669e+01,1.45331e+01,7.00000e+00
-4.70086e+00,2.04876e+01,8.36991e-01,6.00000e+00
-1.02975e+01,-1.57093e+01,1.80092e+01,7.00000e+00
7.14299e+00,1.44525e+01,1.01862e+01,9.00000e+00
-2.58081e+01,4.08905e+00,1.11240e+01,2.00000e+00
-1.59331e+00,1.90916e+00,1.26842e+01,9.00000e+00
1.88635e+01,-7.16997e+00,-1.82133e+01,5.00000e+00
7.62361e+00,1.98941e+01,5.84822e+00,9.00000e+00
-1.90342e+01,1.67734e+01,-1.37637e+01,6.00000e+00
5.85336e+00,9.72566e+00,9.49574e+00,9.00000e+00
-1.64737e+01,1.31551e+01,-1.41094e+01,6.00000e+00
1.04651e+01,-7.38186e+00,-1.22944e+01,5.00000e+00
-5.89496e+00,2.57656e+00,2.00721e+01,4.00000e+00
-8.15124e+00,9.14390e+00,1.35504e+01,4.00000e+00
-1.14377e+01,1.25690e+01,-8.40585e+00,6.00000e+00
-1.11609e+01,1.03451e+01,-1.57379e+01,6.00000e+00
-6.07305e+00,4.70154e+00,2.67814e+01,4.00000e+00
1.64494e+01,6.29670e+00,-4.70271e-01,3.00000e+00
1.20642e+01,-5.17969e+00,-2.03110e+01,5.00000e+00
3.68751e+00,-4.25433e+00,2.35640e+01,9.00000e+00
-1.76278e+01,1.64203e+01,-1.44361e+01,6.00000e+00
-1.13492e+01,2.28605e+01,-3.08412e+00,6.00000e+00
1.71456e+01,5.19100e+00,-8.95392e+00,3.00000e+00
-1.60044e+01,-1.20356e+01,-1.17815e+01,1.00000e+00
5.67200e+00,9.17662e+00,-1.37507e+01,8.00000e+00
4.47033e-01,2.38232e+01,1.41073e+01,4.00000e+00
2.41920e+00,9.87993e+00,-1.82862e+01,8.00000e+00
1.99415e+01,1.04112e+01,-8.08799e+00,3.00000e+00
-8.67879e+00,-1.30682e+01,5.86186e+00,7.00000e+00
-2.37276e+01,-1.34358e+01,1.99613e+00,1.00000e+00
-3.88222e+00,1.19974e+01,1.94728e+01,4.00000e+00
-9.40763e+00,-6.57039e+00,9.16227e-01,7.00000e+00
-1.07700e+01,-3.83027e+00,-8.73655e+00,1.00000e+00
2.54886e+01,1.03991e+01,-5.67913e+00,3.00000e+00
4.83788e+00,6.60549e+00,5.11513e+00,9.00000e+00
1.07894e+01,-1.61805e+01,1.62353e+01,0.00000e+00
-1.88555e+01,-1.72426e+01,1.10310e+00,1.00000e+00
-7.83335e+00,9.85984e+00,1.35082e+01,4.00000e+00
2.56651e+01,9.06737e+00,-6.94792e+00,3.00000e+00
-1.38689e+01,7.21398e+00,7.76566e-01,2.00000e+00
-1.17813e+01,-1.01047e+00,-1.79618e+01,1.00000e+00
-9.29194e+00,-8.91798e+00,3.94314e+00,7.00000e+00
1.85996e+01,-8.50373e+00,9.55226e+00,0.00000e+00
-1.40479e+01,1.87672e+01,-1.52707e+01,6.00000e+00
-1.28892e+01,1.16266e+01,-1.29671e+01,6.00000e+00
-3.07599e+00,1.11769e+01,2.03524e+01,4.00000e+00
-1.16695e+01,7.86967e+00,3.22675e+00,2.00000e+00
3.70776e+00,-9.35751e+00,5.96916e+00,7.00000e+00
-1.81402e-01,1.55874e+01,1.73701e+01,4.00000e+00
2.20705e+01,-8.05422e+00,1.09947e+01,0.00000e+00
-1.04602e+01,-1.11263e+01,1.49257e+01,7.00000e+00
2.56476e+01,-5.52382e+00,7.57908e+00,0.00000e+00
-1.21906e+01,5.59638e+00,-9.44468e-01,2.00000e+00
-1.62449e+01,9.07670e+00,-2.16910e+01,6.00000e+00
1.07204e+01,5.91433e+00,1.60975e+01,9.00000e+00
1.56081e+01,-1.65901e+01,9.50928e+00,0.00000e+00
2.59152e+00,-9.67985e+00,7.78830e+00,7.00000e+00
-2.23538e+00,1.84024e+01,1.48874e+01,4.00000e+00
-3.80756e+00,-8.35127e+00,1.47482e+00,7.00000e+00
-2.07112e+00,-1.54087e+01,1.18384e+01,7.00000e+00
3.71713e+00,1.46773e+01,-1.86706e+01,8.00000e+00
-2.07181e+01,-2.14023e+01,-5.96230e-01,1.00000e+00
-1.23007e+01,-1.30566e+01,-1.58672e+01,1.00000e+00
1.50910e+01,-7.77615e+00,-7.09475e+00,5.00000e+00
3.34684e+00,8.49080e+00,2.81477e+00,9.00000e+00
-9.60659e+00,-2.77136e+01,-2.76508e+00,1.00000e+00
-1.85600e+01,1.54283e+01,-1.74758e+01,6.00000e+00
-1.78020e+01,-1.01996e-01,8.80665e+00,2.00000e+00
-7.90672e+00,-1.74863e+01,-1.50710e+01,1.00000e+00
1.28576e+01,-1.95298e+01,1.14672e+01,0.00000e+00
2.23791e+00,1.92171e+01,1.22250e+01,4.00000e+00
1.09395e+00,-3.51447e-01,-2.24325e+01,8.00000e+00
2.13285e+01,-1.96638e+00,-1.12267e+00,3.00000e+00
1.75185e+01,-7.05006e+00,-1.63351e+01,5.00000e+00
-1.04407e+01,-9.54750e+00,-1.57391e+01,1.00000e+00
7.60916e+00,-1.03530e+00,2.06848e+01,9.00000e+00
-6.06092e+00,1.21965e+01,-6.60748e+00,6.00000e+00
4.20502e+00,-6.23276e+00,-1.64184e+01,5.00000e+00
-4.79155e+00,7.52047e+00,2.28791e+01,4.00000e+00
2.17887e+01,-5.13906e+00,-1.04415e+01,5.00000e+00
-2.61994e+01,-5.21211e-01,-1.94709e+00,2.00000e+00
-1.65694e+01,8.01214e+00,-8.72751e-01,2.00000e+00
1.95579e+01,-2.06087e+01,5.64347e+00,0.00000e+00
-6.54949e+00,-1.95417e+01,1.68771e+01,7.00000e+00
-1.91655e+01,-2.18177e+01,-3.03835e+00,1.00000e+00
6.45144e+00,1.25060e+01,-2.09090e+01,8.00000e+00
2.14099e+00,-1.60678e+00,2.46824e+01,9.00000e+00
1.32621e+01,-1.90270e+01,1.06426e+01,0.00000e+00
1.32824e+01,-1.51997e+01,6.87634e+00,0.00000e+00
-1.80742e+01,7.11280e+00,-2.03141e+00,2.00000e+00
6.79112e+00,-1.07806e+01,8.32777e-01,7.00000e+00
1.83141e+01,-3.01505e+00,-1.32620e+01,5.00000e+00
-1.85896e+00,1.54973e+01,1.30790e+01,4.00000e+00
-1.54165e+01,-1.26258e+01,1.56161e+01,3.00000e+00
6.12339e+00,2.37643e+00,2.09783e+01,9.00000e+00
2.00911e+01,1.31440e+01,1.70623e+00,3.00000e+00
-1.65265e+00,1.30829e+01,1.74450e+01,4.00000e+00
-4.10642e+00,-1.39340e+01,8.12534e+00,7.00000e+00
7.64885e-01,1.98661e+01,1.57141e+01,4.00000e+00
-2.19602e+01,1.54847e+00,1.44564e+01,2.00000e+00
-1.94706e+01,7.63358e-01,1.17629e+01,2.00000e+00
1.51576e+01,-1.22448e+01,1.63645e+01,0.00000e+00
2.36800e+01,1.29077e+01,-8.45195e+00,3.00000e+00
4.94839e+00,2.01141e+00,2.25416e+01,9.00000e+00
1.48844e+00,2.45461e+01,1.13802e+01,4.00000e+00
4.73076e+00,-7.07655e+00,-1.85203e+01,5.00000e+00
-2.64721e+01,-1.52106e+01,2.54746e+00,1.00000e+00
-9.61162e+00,6.15542e+00,2.34893e+01,4.00000e+00
-5.90874e+00,2.05952e+01,-1.25704e+00,6.00000e+00
-5.50345e+00,5.03871e+00,3.00196e+01,4.00000e+00
2.34528e+00,-1.76859e+01,-1.39519e+01,5.00000e+00
-6.43044e+00,4.04801e+00,2.87144e+01,4.00000e+00
-5.85644e+00,-1.69108e+01,1.33522e+01,7.00000e+00
-1.52363e+01,1.90203e+01,-1.48794e+01,6.00000e+00
1.41526e+01,-7.79215e+00,-1.86633e+01,5.00000e+00
7.71959e+00,-1.22431e+01,-1.20160e+00,7.00000e+00
-2.13852e+01,5.95302e+00,-7.73855e-01,2.00000e+00
-1.95672e+01,-4.10717e+00,-1.71145e+01,1.00000e+00
-1.37067e+01,1.74918e+01,-1.10710e+01,6.00000e+00
1.25631e+00,1.39926e+01,1.59819e+01,4.00000e+00
2.31990e+01,-3.64050e+00,1.07553e+01,0.00000e+00
1.96000e+01,1.13467e+01,-1.00528e+01,3.00000e+00
2.90213e+00,1.85395e+01,1.21061e+01,4.00000e+00
-2.14466e+01,-1.74701e+01,4.27211e+00,1.00000e+00
2.32514e+01,5.19186e+00,2.19154e-01,3.00000e+00
2.08341e+01,-2.81657e+00,-1.24452e+01,5.00000e+00
2.38969e+01,1.05651e+01,-1.07968e+01,3.00000e+00
1.14821e+01,-2.01490e+00,-2.30889e+00,3.00000e+00
6.98447e+00,1.40292e+01,5.05883e+00,9.00000e+00
-4.49123e+00,-9.27962e+00,6.45836e+00,7.00000e+00
-1.14526e+00,-1.31782e+01,1.35287e+01,7.00000e+00
1.90322e+01,1.59291e+01,-4.12561e+00,3.00000e+00
2.05063e+01,-7.29678e+00,1.09103e+01,0.00000e+00
1.46967e+01,-7.80261e+00,-1.85187e+01,5.00000e+00
1.59878e+01,6.49638e+00,3.89525e+00,3.00000e+00
-1.46129e+01,-6.05322e-01,-1.81356e+01,1.00000e+00
2.28010e+01,-1.28186e+00,-3.02387e-01,3.00000e+00
-2.61625e+01,2.35138e+00,1.48986e+01,2.00000e+00
-2.09169e+01,7.11858e-01,1.21252e+01,2.00000e+00
6.27712e+00,4.19155e+00,1.58522e+01,9.00000e+00
2.38166e+01,-2.13359e-02,-1.42460e+01,8.00000e+00
-2.69000e+01,3.23898e+00,3.16999e+00,2.00000e+00
2.10230e+01,-1.78148e+01,2.95971e-02,0.00000e+00
-3.36751e+00,-1.01223e+01,8.53860e+00,7.00000e+00
1.95613e+01,-6.56205e+00,-1.76480e+01,5.00000e+00
-1.01187e+01,2.36541e+01,4.83797e-01,6.00000e+00
1.62973e+01,9.12884e+00,1.35625e+00,3.00000e+00
2.55384e+01,6.80083e+00,1.35879e-01,3.00000e+00
2.52135e+00,1.92074e+01,1.69973e+01,4.00000e+00
7.52388e+00,1.19027e+01,7.92579e+00,9.00000e+00
1.55026e+01,-1.59161e+01,5.52346e+00,0.00000e+00
2.02803e+01,-1.11755e+01,1.11009e+01,0.00000e+00
-9.32313e+00,2.31641e+01,-1.15548e+01,6.00000e+00
-1.82957e+01,-3.84868e+00,-1.61006e+01,1.00000e+00
-2.10482e+01,-8.80275e-01,1.46045e+01,2.00000e+00
8.17120e+00,-8.74171e+00,-1.57329e+01,5.00000e+00
1.94021e+01,-9.41605e+00,1.59040e+01,0.00000e+00
1.62611e+01,-8.00193e+00,1.38038e+01,0.00000e+00
7.01483e+00,1.32293e+01,-1.93362e+01,8.00000e+00
2.66321e+00,4.36948e+00,-2.42309e+01,8.00000e+00
5.01284e+00,-5.67995e-01,-8.13046e+00,5.00000e+00
-2.19327e+01,-2.42160e+00,2.69936e+00,2.00000e+00
1.76208e+01,8.53625e-01,1.54901e-01,3.00000e+00
5.49780e+00,-1.25511e+01,-1.45369e+00,7.00000e+00
-1.72500e+01,2.53116e+00,2.12163e-01,2.00000e+00
2.36560e+01,2.41533e+00,-4.48414e-01,3.00000e+00
1.17219e+01,-1.98096e+01,9.45267e+00,0.00000e+00
-1.19917e+01,2.08108e+01,-1.10185e+01,6.00000e+00
1.14374e+01,1.08909e+01,-1.54877e+01,8.00000e+00
1.69779e+00,-1.14577e+01,-1.62943e+01,5.00000e+00
1.99653e+01,-1.75989e+01,4.66779e+00,0.00000e+00
-1.28094e+01,-5.06584e+00,-1.82223e+01,1.00000e+00
-1.08387e+01,-2.74697e+01,-3.77057e+00,1.00000e+00
-4.49830e-01,1.42373e+00,-2.66888e+01,8.00000e+00
-1.08607e+01,-1.15202e+01,-1.42352e+01,1.00000e+00
1.92216e+01,-7.80185e+00,6.60726e+00,0.00000e+00
1.15171e+01,2.76082e+00,-1.15744e+00,3.00000e+00
1.80400e+01,1.71946e+01,4.05020e-01,3.00000e+00
1.09647e+00,2.22229e+01,1.12818e+01,4.00000e+00
-7.63898e+00,-2.38382e+01,-2.83705e+00,1.00000e+00
1.95923e+01,-8.76412e+00,-1.31509e+01,5.00000e+00
-5.09039e+00,-1.02727e+01,5.11610e+00,7.00000e+00
1.54401e+01,-3.50094e+00,-1.47754e+01,5.00000e+00
-1.30168e+01,-2.21757e+01,-1.72105e+01,1.00000e+00
1.15178e+00,-1.53524e+01,1.23879e+01,7.00000e+00
-1.41868e+01,2.17296e+01,-7.02984e+00,6.00000e+00
8.65441e+00,-1.15870e+01,-6.26376e-01,7.00000e+00
2.48814e+01,4.28336e+00,-2.33944e+00,3.00000e+00
-2.46945e+01,3.69697e+00,8.08500e+00,2.00000e+00
2.21550e+00,-1.77365e+01,-1.46907e+01,5.00000e+00
1.53054e+01,-1.84488e+01,1.37898e+01,0.00000e+00
-1.05498e+01,1.25801e+00,-4.81093e-01,3.00000e+00
-1.60660e+01,-9.50405e+00,-1.40054e+01,1.00000e+00
1.70552e+00,-1.20073e+00,2.32598e+01,9.00000e+00
7.27575e+00,1.77115e+01,2.47758e+00,9.00000e+00
-2.99823e+00,-6.78252e+00,-6.39467e-01,7.00000e+00
-3.29893e+00,1.33936e+01,1.53549e+01,4.00000e+00
5.21741e+00,-1.86410e+01,-1.45031e+01,5.00000e+00
5.45483e+00,7.96767e+00,7.33994e+00,9.00000e+00
-1.19556e+01,1.94671e+01,-7.68289e+00,6.00000e+00
1.37923e+00,1.91596e+01,1.54576e+01,4.00000e+00
3.07513e+00,-1.48261e+01,1.76359e+00,7.00000e+00
-1.48213e+01,1.74274e+01,-1.15904e+01,6.00000e+00
-7.12731e+00,-2.20788e+01,-6.52999e+00,1.00000e+00
-7.45083e-01,-1.23687e+01,5.84298e+00,7.00000e+00
-2.40087e+01,-1.65518e+01,3.02513e-01,1.00000e+00
1.56947e+01,-7.86120e+00,1.79401e+01,0.00000e+00
-7.54120e+00,-1.68665e+01,8.61780e+00,7.00000e+00
-1.10950e+01,-1.61269e+01,-1.22132e+01,1.00000e+00
-2.39054e+00,2.55716e+01,1.56397e+01,4.00000e+00
2.23907e+01,1.11750e+01,-2.88490e+00,3.00000e+00
4.98372e+00,8.92618e+00,4.42213e+00,9.00000e+00
-1.49193e+01,5.96527e-02,-1.55328e+01,1.00000e+00
1.78529e+01,-2.61532e+00,-1.70689e+01,5.00000e+00
-2.71599e+01,2.99520e-01,-4.24503e+00,2.00000e+00
-1.22914e+01,2.37686e+01,-1.16816e+01,6.00000e+00
-1.89905e+01,-4.03270e-01,7.13810e+00,2.00000e+00
-1.22684e+01,-2.21554e+01,-1.59299e+01,1.00000e+00
1.55986e+00,1.94078e+01,1.30488e+01,4.00000e+00
1.99492e+01,-4.95413e+00,-1.30072e+01,5.00000e+00
4.69210e+00,1.15211e+01,-1.16412e+01,5.00000e+00
-2.04950e+00,3.52109e+00,-2.65297e+01,8.00000e+00
-4.79288e+00,4.38361e+00,1.14235e+01,4.00000e+00
1.47040e+01,-1.38337e+01,1.41633e+01,0.00000e+00
-7.03550e+00,1.75937e+01,-1.05521e+01,6.00000e+00
-2.11398e+01,-2.10434e+01,3.86021e+00,1.00000e+00
9.76650e+00,-8.59966e+00,-1.76258e+01,5.00000e+00
2.33019e+01,-1.54298e+01,3.84225e-01,0.00000e+00
-6.49066e+00,1.67929e+01,7.74728e-01,6.00000e+00
1.53147e+01,-2.09926e+01,-1.03859e+00,0.00000e+00
-3.52748e+00,-1.67484e+01,7.19569e+00,7.00000e+00
1.47031e+01,1.17564e+01,-1.80690e+01,8.00000e+00
1.84929e+01,-6.83897e+00,1.41660e+01,0.00000e+00
-7.53763e-01,4.14979e+00,-2.20436e+01,8.00000e+00
5.96834e+00,-5.65802e-02,2.14987e+01,9.00000e+00
-1.62650e+01,-1.08202e+01,-1.82573e+01,1.00000e+00
2.67678e+00,-1.66557e+01,-1.41475e+01,5.00000e+00
2.21229e+00,4.63248e+00,7.26104e+00,4.00000e+00
1.54357e+01,-1.80815e+00,-1.53564e+01,5.00000e+00
1.71626e+01,-1.67523e+01,2.12079e+00,0.00000e+00
2.58761e+01,2.06686e+00,-6.04921e-01,9.00000e+00
3.82048e+00,1.20015e+01,8.10048e+00,9.00000e+00
-6.96494e+00,1.44517e+00,2.70459e+01,4.00000e+00
-2.17083e+01,-1.66670e+01,4.28163e+00,1.00000e+00
-1.36642e+01,-2.48577e+01,1.74073e+00,1.00000e+00
-1.03856e+01,2.43978e+01,-7.85893e-01,6.00000e+00
-4.76380e-01,2.13086e+01,1.37888e+01,4.00000e+00
2.22781e+01,-1.56740e+01,2.04970e+00,0.00000e+00
1.30253e+01,7.50338e+00,-5.86150e+00,3.00000e+00
1.22565e+01,1.39755e+01,-1.26728e+01,8.00000e+00
1.88406e+01,-9.29382e+00,1.72502e+01,0.00000e+00
1.89255e-01,-5.87334e+00,7.85444e+00,7.00000e+00
-2.52857e+01,2.67182e+00,1.59504e+01,2.00000e+00
2.28494e+01,-1.26980e+01,6.01346e+00,0.00000e+00
6.67133e-01,4.12370e-01,9.87907e+00,9.00000e+00
-1.28827e+00,2.45518e+01,1.70628e+01,4.00000e+00
7.64890e+00,1.94715e+01,4.08575e+00,7.00000e+00
1.62535e+01,1.36738e+01,-1.87606e+00,3.00000e+00
-3.74689e+00,3.49588e+00,2.89754e+01,4.00000e+00
-9.75485e+00,-1.31402e+01,-2.02183e+01,1.00000e+00
7.10696e+00,-1.14561e+01,-1.81635e+01,5.00000e+00
-1.14228e-01,6.50383e+00,-2.47148e+01,8.00000e+00
-5.96066e+00,5.96276e+00,1.37417e+01,9.00000e+00
-4.80270e-01,-1.84766e+00,-2.37390e+01,8.00000e+00
-1.42725e+01,-4.55716e-01,2.92680e+00,2.00000e+00
-2.06413e+01,-1.88980e+01,1.22246e+00,1.00000e+00
1.00406e+01,-1.90242e+01,1.37690e+01,0.00000e+00
